0,1.2492e-05
0.1,2.6557e-05
0.2,4.237e-05
0.3,5.9932e-05
0.4,7.9242e-05
0.5,0.0001003
0.6,0.00012311
0.7,0.00014766
0.8,0.00017397
0.9,0.00020202
1,0.00023182
1.1,0.00026336
1.2,0.00029666
1.3,0.00033171
1.4,0.0003685
1.5,0.00040704
1.6,0.00044733
1.7,0.00048937
1.8,0.00053315
1.9,0.00057869
2,0.00062597
2.1,0.000675
2.2,0.00072578
2.3,0.00077831
2.4,0.00083258
2.5,0.0008886
2.6,0.00094638
2.7,0.0010059
2.8,0.0010672
2.9,0.0011302
3,0.0011949
3.1,0.0012615
3.2,0.0013297
3.3,0.0013997
3.4,0.0014715
3.5,0.001545
3.6,0.0016203
3.7,0.0016973
3.8,0.001776
3.9,0.0018565
4,0.0019388
4.1,0.0020227
4.2,0.0021085
4.3,0.002196
4.4,0.0022852
4.5,0.0023762
4.6,0.002469
4.7,0.0025634
4.8,0.0026597
4.9,0.0027577
5,0.0028574
5.1,0.0029589
5.2,0.0030621
5.3,0.0031671
5.4,0.0032738
5.5,0.0033823
5.6,0.0034925
5.7,0.0036044
5.8,0.0037182
5.9,0.0038336
6,0.0039508
6.1,0.0040698
6.2,0.0041905
6.3,0.004313
6.4,0.0044372
6.5,0.0045631
6.6,0.0046908
6.7,0.0048203
6.8,0.0049515
6.9,0.0050844
7,0.0052191
7.1,0.0053556
7.2,0.0054938
7.3,0.0056337
7.4,0.0057754
7.5,0.0059188
7.6,0.006064
7.7,0.006211
7.8,0.0063596
7.9,0.0065101
8,0.0066622
8.1,0.0068162
8.2,0.0069718
8.3,0.0071293
8.4,0.0072884
8.5,0.0074494
8.6,0.007612
8.7,0.0077764
8.8,0.0079426
8.9,0.0081105
9,0.0082802
9.1,0.0084516
9.2,0.0086247
9.3,0.0087997
9.4,0.0089763
9.5,0.0091547
9.6,0.0093349
9.7,0.0095168
9.8,0.0097004
9.9,0.0098858
10,0.010073
10.1,0.010262
10.2,0.010452
10.3,0.010645
10.4,0.010839
10.5,0.011035
10.6,0.011233
10.7,0.011432
10.8,0.011633
10.9,0.011836
11,0.012041
11.1,0.012247
11.2,0.012455
11.3,0.012665
11.4,0.012877
11.5,0.01309
11.6,0.013305
11.7,0.013522
11.8,0.01374
11.9,0.013961
12,0.014183
12.1,0.014407
12.2,0.014632
12.3,0.01486
12.4,0.015089
12.5,0.01532
12.6,0.015552
12.7,0.015787
12.8,0.016023
12.9,0.016261
13,0.0165
13.1,0.016742
13.2,0.016985
13.3,0.017229
13.4,0.017476
13.5,0.017724
13.6,0.017974
13.7,0.018226
13.8,0.01848
13.9,0.018735
14,0.018992
14.1,0.019251
14.2,0.019512
14.3,0.019774
14.4,0.020038
14.5,0.020304
14.6,0.020571
14.7,0.020841
14.8,0.021112
14.9,0.021385
15,0.021659
15.1,0.021935
15.2,0.022214
15.3,0.022493
15.4,0.022775
15.5,0.023058
15.6,0.023343
15.7,0.02363
15.8,0.023919
15.9,0.024209
16,0.024501
16.1,0.024795
16.2,0.02509
16.3,0.025388
16.4,0.025687
16.5,0.025987
16.6,0.02629
16.7,0.026594
16.8,0.0269
16.9,0.027208
17,0.027517
17.1,0.027829
17.2,0.028142
17.3,0.028457
17.4,0.028773
17.5,0.029091
17.6,0.029411
17.7,0.029733
17.8,0.030057
17.9,0.030382
18,0.030709
18.1,0.031038
18.2,0.031368
18.3,0.0317
18.4,0.032034
18.5,0.03237
18.6,0.032708
18.7,0.033047
18.8,0.033388
18.9,0.033731
19,0.034075
19.1,0.034421
19.2,0.034769
19.3,0.035119
19.4,0.03547
19.5,0.035824
19.6,0.036179
19.7,0.036535
19.8,0.036894
19.9,0.037254
20,0.037616
20.1,0.03798
20.2,0.038345
20.3,0.038712
20.4,0.039081
20.5,0.039452
20.6,0.039825
20.7,0.040199
20.8,0.040575
20.9,0.040952
21,0.041332
21.1,0.041713
21.2,0.042096
21.3,0.042481
21.4,0.042867
21.5,0.043255
21.6,0.043645
21.7,0.044037
21.8,0.044431
21.9,0.044826
22,0.045223
22.1,0.045621
22.2,0.046022
22.3,0.046424
22.4,0.046828
22.5,0.047234
22.6,0.047641
22.7,0.04805
22.8,0.048461
22.9,0.048874
23,0.049288
23.1,0.049704
23.2,0.050122
23.3,0.050542
23.4,0.050963
23.5,0.051386
23.6,0.051811
23.7,0.052238
23.8,0.052666
23.9,0.053097
24,0.053528
24.1,0.053962
24.2,0.054398
24.3,0.054835
24.4,0.055274
24.5,0.055714
24.6,0.056157
24.7,0.056601
24.8,0.057047
24.9,0.057494
25,0.057944
25.1,0.058395
25.2,0.058848
25.3,0.059302
25.4,0.059759
25.5,0.060217
25.6,0.060677
25.7,0.061138
25.8,0.061602
25.9,0.062067
26,0.062534
26.1,0.063002
26.2,0.063473
26.3,0.063945
26.4,0.064419
26.5,0.064894
26.6,0.065372
26.7,0.065851
26.8,0.066332
26.9,0.066814
27,0.067298
27.1,0.067785
27.2,0.068272
27.3,0.068762
27.4,0.069253
27.5,0.069746
27.6,0.070241
27.7,0.070738
27.8,0.071236
27.9,0.071736
28,0.072238
28.1,0.072742
28.2,0.073247
28.3,0.073754
28.4,0.074263
28.5,0.074774
28.6,0.075286
28.7,0.0758
28.8,0.076316
28.9,0.076833
29,0.077353
29.1,0.077874
29.2,0.078396
29.3,0.078921
29.4,0.079447
29.5,0.079975
29.6,0.080505
29.7,0.081037
29.8,0.08157
29.9,0.082105
30,0.082642
30.1,0.083182
30.2,0.083724
30.3,0.08427
30.4,0.084818
30.5,0.085369
30.6,0.085923
30.7,0.086481
30.8,0.087041
30.9,0.087603
31,0.088169
31.1,0.088738
31.2,0.08931
31.3,0.089884
31.4,0.090462
31.5,0.091042
31.6,0.091625
31.7,0.092212
31.8,0.092801
31.9,0.093393
32,0.093988
32.1,0.094586
32.2,0.095187
32.3,0.09579
32.4,0.096397
32.5,0.097006
32.6,0.097619
32.7,0.098234
32.8,0.098853
32.9,0.099474
33,0.1001
