0,0.00014339,0.00014339,0.00014286
1,0.00014351,0.00014339,0.00014286
2,0.00014386,0.00014339,0.00014286
3,0.00014459,0.00014339,0.00014286
4,0.00014771,0.00014339,0.00014286
5,0.00017036,0.00014339,0.00014286
6,0.00030322,0.00014339,0.00014286
7,0.00082098,0.00014339,0.00014286
8,0.0023857,0.00014339,0.00014286
9,0.0059955,0.00014339,0.00014286
10,0.012961,0.00014339,0.00014286
11,0.024605,0.00014339,0.00014286
12,0.041903,0.0001434,0.00014286
13,0.064959,0.0001434,0.00014286
14,0.094859,0.0001434,0.00014286
15,0.13058,0.00014341,0.00014286
16,0.17283,0.00014342,0.00014286
17,0.22014,0.00014344,0.00014286
18,0.27301,0.00014347,0.00014286
19,0.32991,0.00014353,0.00014286
20,0.39113,0.00014361,0.00014286
21,0.45575,0.00014374,0.00014287
22,0.5233,0.00014393,0.00014287
23,0.59337,0.00014422,0.00014288
24,0.66558,0.00014463,0.00014289
25,0.73974,0.00014524,0.00014291
26,0.81526,0.00014609,0.00014294
27,0.89216,0.00014727,0.00014298
28,0.97052,0.00014891,0.00014304
29,1.0499,0.00015109,0.00014313
30,1.1295,0.0001542,0.00014325
31,1.2084,0.00015829,0.00014342
32,1.2852,0.00016241,0.00014364
33,1.3573,0.00016992,0.00014395
34,1.4258,0.00017744,0.00014435
35,1.4907,0.00018773,0.00014486
36,1.5499,0.00020052,0.00014551
37,1.6048,0.00021367,0.00014632
38,1.6548,0.00023405,0.00014734
39,1.7,0.00025443,0.00014856
40,1.7403,0.00028064,0.00015013
41,1.7756,0.0003113,0.00015203
42,1.8051,0.0003432,0.00015392
43,1.8297,0.00038803,0.00015653
44,1.8498,0.00043286,0.00015944
45,1.8649,0.00048295,0.00016235
46,1.8752,0.00054639,0.00016637
47,1.881,0.00060982,0.00017051
48,1.8821,0.0006838,0.00017478
49,1.879,0.0007693,0.00018031
50,1.8721,0.0008548,0.00018585
51,1.8613,0.00095712,0.00019178
52,1.847,0.0010676,0.00019875
53,1.8293,0.0011781,0.00020572
54,1.8084,0.0013121,0.00021333
55,1.7847,0.0014498,0.0002217
56,1.7583,0.0015895,0.00023008
57,1.7294,0.0017608,0.00023881
58,1.6985,0.001932,0.00024837
59,1.6658,0.0021033,0.00025792
60,1.6319,0.0022824,0.00026757
61,1.5977,0.0024927,0.00027781
62,1.5641,0.002703,0.00028804
63,1.5319,0.0029133,0.00029827
64,1.5007,0.0031361,0.0003086
65,1.4704,0.003383,0.00031893
66,1.4417,0.00363,0.00032926
67,1.4135,0.0038769,0.00033916
68,1.3864,0.0041391,0.000349
69,1.3599,0.0044178,0.00035883
70,1.3343,0.0046965,0.00036796
71,1.3096,0.0049752,0.00037678
72,1.2856,0.0052692,0.00038561
73,1.2623,0.0055728,0.00039355
74,1.2397,0.0058763,0.00040074
75,1.2178,0.0061799,0.00040793
76,1.1965,0.0064932,0.00041513
77,1.176,0.0068108,0.00042147
78,1.1559,0.0071323,0.0004265
79,1.1364,0.0074562,0.00043153
80,1.1175,0.0077816,0.00043657
81,1.0991,0.0081087,0.00044107
82,1.0813,0.0084362,0.00044391
83,1.0639,0.0087636,0.00044675
84,1.0471,0.0090889,0.0004496
85,1.0308,0.0094142,0.00045226
86,1.0148,0.0097395,0.00045313
87,0.99949,0.010059,0.00045401
88,0.98439,0.010375,0.00045489
89,0.96995,0.01069,0.00045577
90,0.95579,0.011006,0.00045513
91,0.94207,0.011305,0.0004544
92,0.92882,0.011603,0.00045367
93,0.9158,0.011902,0.00045294
94,0.90342,0.012192,0.00045123
95,0.89124,0.012466,0.00044927
96,0.87954,0.01274,0.00044731
97,0.86818,0.013015,0.00044536
98,0.85713,0.013268,0.00044282
99,0.84661,0.013513,0.00043998
100,0.83623,0.013758,0.00043713
101,0.82633,0.014,0.00043428
102,0.81665,0.01422,0.00043134
103,0.80736,0.014436,0.00042794
104,0.79833,0.014638,0.00042453
105,0.7896,0.014833,0.00042112
106,0.78118,0.015016,0.00041772
107,0.77299,0.01519,0.00041414
108,0.76515,0.015354,0.00041049
109,0.75746,0.015506,0.00040684
110,0.75014,0.015651,0.00040318
111,0.74292,0.015772,0.00039953
112,0.73609,0.015884,0.00039588
113,0.7293,0.015997,0.00039223
114,0.72292,0.016109,0.00038858
115,0.71654,0.016209,0.00038493
116,0.71056,0.016277,0.00038142
117,0.70459,0.016345,0.00037797
118,0.69895,0.016413,0.00037451
119,0.69335,0.016481,0.00037106
120,0.68794,0.016525,0.00036765
121,0.68271,0.01656,0.00036439
122,0.67763,0.016585,0.00036123
123,0.67269,0.016599,0.00035815
124,0.66788,0.016607,0.00035518
125,0.66318,0.016606,0.0003523
126,0.6586,0.016592,0.00034953
127,0.65414,0.016573,0.00034684
128,0.64974,0.016555,0.00034428
129,0.64548,0.016517,0.00034184
130,0.64127,0.016477,0.0003395
131,0.63716,0.016435,0.00033747
132,0.63313,0.016377,0.00033543
133,0.62916,0.016319,0.0003334
134,0.62529,0.016255,0.00033136
135,0.62148,0.01618,0.00032972
136,0.61772,0.016106,0.00032821
137,0.61403,0.016015,0.00032671
138,0.61039,0.015915,0.0003252
139,0.60681,0.015815,0.00032387
140,0.60327,0.015715,0.00032289
141,0.59978,0.015616,0.00032191
142,0.59632,0.015516,0.00032093
143,0.59291,0.015416,0.00031994
144,0.58952,0.015316,0.00031942
145,0.58618,0.015194,0.00031893
146,0.58285,0.015068,0.00031845
147,0.57953,0.014943,0.00031796
148,0.57626,0.014817,0.00031775
149,0.57299,0.014691,0.00031779
150,0.56973,0.014566,0.00031783
151,0.5665,0.01444,0.00031787
152,0.56327,0.014314,0.00031791
153,0.56006,0.014175,0.00031795
154,0.55686,0.014037,0.00031802
155,0.55365,0.013899,0.00031854
156,0.55046,0.013761,0.00031906
157,0.54728,0.013623,0.00031958
158,0.54409,0.013485,0.0003201
159,0.54091,0.013346,0.00032062
160,0.53774,0.013208,0.00032114
161,0.53456,0.013067,0.00032182
162,0.53138,0.012927,0.00032261
163,0.52821,0.012787,0.0003234
164,0.52503,0.012647,0.00032419
165,0.52186,0.012506,0.00032497
166,0.51868,0.012366,0.00032576
167,0.51551,0.012226,0.00032656
168,0.51232,0.012088,0.0003274
169,0.50914,0.011953,0.00032825
170,0.50596,0.011818,0.00032909
171,0.50278,0.011683,0.00032993
172,0.4996,0.011548,0.00033078
173,0.49641,0.011413,0.00033162
174,0.49322,0.011278,0.00033238
175,0.49003,0.011143,0.0003331
176,0.48685,0.011015,0.00033382
177,0.48366,0.010891,0.00033454
178,0.48047,0.010767,0.00033526
179,0.47728,0.010643,0.00033598
180,0.47409,0.010519,0.00033665
181,0.47091,0.010395,0.00033712
182,0.46773,0.010271,0.00033759
183,0.46455,0.010147,0.00033805
184,0.46137,0.010022,0.00033852
185,0.4582,0.0099084,0.00033899
186,0.45502,0.0097988,0.00033945
187,0.45184,0.0096892,0.00033991
188,0.44868,0.0095796,0.00034006
189,0.44553,0.00947,0.00034021
190,0.44239,0.0093604,0.00034036
191,0.43925,0.0092509,0.00034051
192,0.4361,0.0091413,0.00034066
193,0.43296,0.0090317,0.00034081
194,0.42982,0.0089335,0.00034096
195,0.42667,0.0088394,0.00034084
196,0.42358,0.0087453,0.0003407
197,0.42049,0.0086512,0.00034055
198,0.4174,0.0085571,0.00034041
199,0.41431,0.008463,0.00034026
200,0.41122,0.0083688,0.00034012
201,0.40813,0.0082747,0.00033998
202,0.40504,0.0081806,0.00033966
203,0.40199,0.0080985,0.00033929
204,0.39897,0.0080195,0.00033893
205,0.39594,0.0079406,0.00033856
206,0.39291,0.0078617,0.0003382
207,0.38989,0.0077827,0.00033783
208,0.38686,0.0077038,0.00033746
209,0.38384,0.0076249,0.00033701
210,0.38083,0.007546,0.00033652
211,0.37788,0.007467,0.00033602
212,0.37492,0.0073999,0.00033552
213,0.37197,0.0073351,0.00033503
214,0.36902,0.0072704,0.00033453
215,0.36606,0.0072056,0.00033404
216,0.36311,0.0071408,0.00033352
217,0.36016,0.007076,0.00033298
218,0.35729,0.0070112,0.00033244
219,0.35443,0.0069465,0.0003319
220,0.35157,0.0068817,0.00033136
221,0.34871,0.006828,0.00033082
222,0.34585,0.0067759,0.00033028
223,0.34299,0.0067237,0.00032974
224,0.34012,0.0066716,0.00032921
225,0.33726,0.0066194,0.00032867
226,0.3344,0.0065673,0.00032817
227,0.33161,0.0065152,0.00032769
228,0.32886,0.006463,0.00032721
229,0.32612,0.0064109,0.00032673
230,0.32338,0.0063709,0.00032625
231,0.32064,0.0063318,0.00032577
232,0.3179,0.0062927,0.00032529
233,0.31515,0.0062537,0.0003248
234,0.31241,0.0062146,0.00032432
235,0.30967,0.0061756,0.00032384
236,0.30694,0.0061365,0.00032348
237,0.30433,0.0060974,0.00032312
238,0.30172,0.0060584,0.00032276
239,0.29912,0.0060193,0.0003224
240,0.29651,0.0059802,0.00032205
241,0.2939,0.0059412,0.00032169
242,0.29129,0.0059021,0.00032133
243,0.28868,0.0058723,0.00032097
244,0.28607,0.0058455,0.00032061
245,0.28346,0.0058187,0.00032027
246,0.28095,0.0057919,0.00032004
247,0.27849,0.0057652,0.00031981
248,0.27602,0.0057384,0.00031958
249,0.27356,0.0057116,0.00031935
250,0.27109,0.0056848,0.00031912
251,0.26863,0.0056581,0.00031889
252,0.26616,0.0056313,0.00031866
253,0.2637,0.0056045,0.00031843
254,0.26123,0.0055777,0.0003182
255,0.25881,0.0055509,0.000318
256,0.25649,0.0055292,0.00031787
257,0.25417,0.0055113,0.00031773
258,0.25185,0.0054934,0.00031759
259,0.24954,0.0054755,0.00031745
260,0.24722,0.0054576,0.00031731
261,0.2449,0.0054397,0.00031717
262,0.24259,0.0054218,0.00031703
263,0.24027,0.0054039,0.0003169
264,0.23795,0.005386,0.00031676
265,0.23579,0.0053681,0.00031664
266,0.23365,0.0053502,0.00031654
267,0.23152,0.0053323,0.00031644
268,0.22939,0.0053144,0.00031634
269,0.22725,0.0052988,0.00031624
270,0.22512,0.005287,0.00031614
271,0.22298,0.0052751,0.00031604
272,0.22085,0.0052632,0.00031594
273,0.21872,0.0052513,0.00031584
274,0.21658,0.0052394,0.00031574
275,0.21445,0.0052276,0.00031564
276,0.21231,0.0052157,0.00031554
277,0.21018,0.0052038,0.00031542
278,0.20807,0.0051919,0.00031531
279,0.20615,0.00518,0.00031519
280,0.20423,0.0051682,0.00031507
281,0.20232,0.0051563,0.00031496
282,0.2004,0.0051452,0.00031484
283,0.19848,0.0051372,0.00031473
284,0.19656,0.0051292,0.00031461
285,0.19465,0.0051211,0.00031449
286,0.19273,0.0051131,0.00031438
287,0.19081,0.0051051,0.00031426
288,0.1889,0.005097,0.00031411
289,0.18698,0.005089,0.00031394
