0,0.0068207,0.0068207,0.00014339
1,0.0068672,0.0068273,0.00014351
2,0.0075234,0.0068431,0.00014385
3,0.016409,0.0068689,0.00014441
4,0.10623,0.0069056,0.0001452
5,0.43057,0.0069513,0.00014649
6,0.98787,0.0070074,0.00015031
7,1.6793,0.0070721,0.00016797
8,2.431,0.0071521,0.00025141
9,3.2013,0.007255,0.00054536
10,3.9669,0.0073775,0.001388
11,4.7147,0.0075439,0.0033794
12,5.4441,0.0077714,0.0073282
13,6.1506,0.0081083,0.014066
14,6.838,0.0086062,0.024213
15,7.5065,0.0093555,0.038589
16,8.1587,0.010496,0.05676
17,8.7976,0.012242,0.078944
18,9.4243,0.014915,0.10458
19,10.043,0.018993,0.13335
20,10.654,0.025164,0.1644
21,11.261,0.034414,0.19737
22,11.865,0.048526,0.23164
23,12.47,0.069107,0.26649
24,13.075,0.098513,0.30147
25,13.685,0.13962,0.33609
26,14.3,0.19763,0.3699
27,14.921,0.27021,0.40251
28,15.554,0.36939,0.43342
29,16.197,0.49826,0.46275
30,16.842,0.65533,0.48928
31,17.478,0.84234,0.5141
32,18.077,1.0698,0.53397
33,18.629,1.3361,0.55063
34,19.151,1.6362,0.56403
35,19.614,1.9627,0.57173
36,20.031,2.3319,0.5771
37,20.417,2.7172,0.57831
38,20.748,3.135,0.57594
39,21.031,3.5683,0.57184
40,21.271,4.0143,0.56364
41,21.467,4.4741,0.55458
42,21.622,4.9359,0.54206
43,21.735,5.3999,0.52878
44,21.809,5.8566,0.51346
45,21.844,6.3089,0.49724
46,21.842,6.7535,0.48
47,21.805,7.1754,0.46197
48,21.734,7.5974,0.44356
49,21.631,7.98,0.42466
50,21.498,8.358,0.40569
51,21.338,8.7079,0.38663
52,21.148,9.0333,0.36769
53,20.936,9.3488,0.34887
54,20.704,9.6171,0.33049
55,20.453,9.8853,0.31235
56,20.182,10.106,0.29469
57,19.894,10.316,0.27761
58,19.591,10.497,0.26088
59,19.282,10.641,0.24495
60,18.965,10.786,0.22965
61,18.655,10.93,0.2149
62,18.355,11.065,0.20143
63,18.079,11.163,0.18846
64,17.814,11.261,0.17664
65,17.577,11.359,0.16558
66,17.353,11.457,0.15508
67,17.144,11.54,0.14565
68,16.952,11.622,0.13659
69,16.767,11.705,0.12829
70,16.598,11.783,0.12068
71,16.44,11.856,0.11349
72,16.293,11.929,0.10677
73,16.156,12.002,0.10072
74,16.029,12.066,0.094885
75,15.91,12.127,0.08984
76,15.799,12.188,0.084811
77,15.695,12.247,0.080665
78,15.6,12.296,0.076519
79,15.508,12.344,0.073034
80,15.426,12.392,0.069696
81,15.346,12.434,0.066917
82,15.273,12.471,0.064482
83,15.205,12.508,0.062047
84,15.141,12.545,0.059966
85,15.082,12.57,0.058494
86,15.026,12.595,0.057022
87,14.975,12.619,0.055649
88,14.927,12.644,0.055039
89,14.881,12.668,0.054428
90,14.84,12.692,0.053818
91,14.801,12.705,0.05388
92,14.764,12.716,0.054047
93,14.73,12.728,0.054214
94,14.698,12.739,0.054806
95,14.669,12.75,0.055667
96,14.641,12.762,0.056528
