0,0.045754
0.1,0.045759
0.2,0.045769
0.3,0.045785
0.4,0.045805
0.5,0.045831
0.6,0.045862
0.7,0.045899
0.8,0.045941
0.9,0.045988
1,0.046041
1.1,0.046099
1.2,0.046162
1.3,0.046231
1.4,0.046304
1.5,0.046382
1.6,0.046466
1.7,0.046554
1.8,0.046648
1.9,0.046747
2,0.046852
2.1,0.046961
2.2,0.047076
2.3,0.047195
2.4,0.047319
2.5,0.047448
2.6,0.047581
2.7,0.04772
2.8,0.047863
2.9,0.048011
3,0.048165
3.1,0.048323
3.2,0.048486
3.3,0.048654
3.4,0.048826
3.5,0.049002
3.6,0.049183
3.7,0.049369
3.8,0.049559
3.9,0.049754
4,0.049954
4.1,0.050158
4.2,0.050367
4.3,0.050581
4.4,0.0508
4.5,0.051024
4.6,0.051252
4.7,0.051485
4.8,0.051722
4.9,0.051964
5,0.05221
5.1,0.05246
5.2,0.052715
5.3,0.052974
5.4,0.053238
5.5,0.053505
5.6,0.053777
5.7,0.054053
5.8,0.054334
5.9,0.054619
6,0.054907
6.1,0.0552
6.2,0.055497
6.3,0.055799
6.4,0.056104
6.5,0.056413
6.6,0.056727
6.7,0.057044
6.8,0.057366
6.9,0.057691
7,0.05802
7.1,0.058354
7.2,0.058691
7.3,0.059032
7.4,0.059377
7.5,0.059726
7.6,0.060078
7.7,0.060435
7.8,0.060795
7.9,0.061159
8,0.061527
8.1,0.061898
8.2,0.062273
8.3,0.062652
8.4,0.063034
8.5,0.06342
8.6,0.063809
8.7,0.064202
8.8,0.064602
8.9,0.065007
9,0.065417
9.1,0.06583
9.2,0.066248
9.3,0.066669
9.4,0.067094
9.5,0.067522
9.6,0.067955
9.7,0.068391
9.8,0.068831
9.9,0.069275
10,0.069722
10.1,0.070173
10.2,0.070628
10.3,0.071087
10.4,0.071549
10.5,0.072015
10.6,0.072484
10.7,0.072957
10.8,0.073434
10.9,0.073914
11,0.074398
11.1,0.074885
11.2,0.075376
11.3,0.07587
11.4,0.076368
11.5,0.076869
11.6,0.077374
11.7,0.077883
11.8,0.078394
11.9,0.07891
12,0.079428
12.1,0.07995
12.2,0.080476
12.3,0.081005
12.4,0.081537
12.5,0.082072
12.6,0.082611
12.7,0.083153
12.8,0.083699
12.9,0.084247
13,0.084799
13.1,0.085355
13.2,0.085913
13.3,0.086483
13.4,0.087058
13.5,0.087638
13.6,0.088222
13.7,0.088811
13.8,0.089404
13.9,0.090002
14,0.090605
14.1,0.091214
14.2,0.091826
14.3,0.092444
14.4,0.093067
14.5,0.093695
14.6,0.094329
14.7,0.094967
14.8,0.095611
14.9,0.09626
15,0.096914
15.1,0.097574
15.2,0.09826
15.3,0.098973
15.4,0.099709
15.5,0.10047
15.6,0.10126
15.7,0.10207
15.8,0.10292
15.9,0.10379
16,0.10469
16.1,0.10563
16.2,0.10661
16.3,0.10761
16.4,0.10864
16.5,0.10971
16.6,0.1108
16.7,0.11193
16.8,0.11309
16.9,0.11428
17,0.1155
17.1,0.11675
17.2,0.11803
17.3,0.11934
17.4,0.12067
17.5,0.12204
17.6,0.12343
17.7,0.12486
17.8,0.12631
17.9,0.12779
18,0.1293
18.1,0.13084
18.2,0.13241
18.3,0.13401
18.4,0.13564
18.5,0.13729
18.6,0.13897
18.7,0.14069
18.8,0.14242
18.9,0.14419
19,0.14598
19.1,0.1478
19.2,0.14965
19.3,0.15152
19.4,0.15342
19.5,0.15535
19.6,0.15731
19.7,0.1593
19.8,0.16131
19.9,0.16335
20,0.16542
20.1,0.16752
20.2,0.16965
20.3,0.1718
20.4,0.17398
20.5,0.17618
20.6,0.17841
20.7,0.18067
20.8,0.18296
20.9,0.18527
21,0.18761
21.1,0.18997
21.2,0.19237
21.3,0.19479
21.4,0.19724
21.5,0.19972
21.6,0.20223
21.7,0.20476
21.8,0.20732
21.9,0.2099
22,0.21252
22.1,0.21516
22.2,0.21782
22.3,0.22052
22.4,0.22324
22.5,0.22599
22.6,0.22876
22.7,0.23157
22.8,0.2344
22.9,0.23726
23,0.24014
23.1,0.24306
23.2,0.246
23.3,0.24897
23.4,0.25196
23.5,0.25498
23.6,0.25804
23.7,0.26111
23.8,0.26422
23.9,0.26735
24,0.27051
24.1,0.2737
24.2,0.27691
24.3,0.28015
24.4,0.28342
24.5,0.28672
24.6,0.29005
24.7,0.2934
24.8,0.29678
24.9,0.30019
25,0.30362
25.1,0.30709
25.2,0.31058
25.3,0.3141
25.4,0.31765
25.5,0.32122
25.6,0.32482
25.7,0.32846
25.8,0.33213
25.9,0.33583
26,0.33957
26.1,0.34333
26.2,0.34712
26.3,0.35093
26.4,0.35478
26.5,0.35866
26.6,0.36256
26.7,0.36649
26.8,0.37045
26.9,0.37444
27,0.37846
27.1,0.38251
27.2,0.38658
27.3,0.39068
27.4,0.39482
27.5,0.39898
27.6,0.40317
27.7,0.40738
27.8,0.41163
27.9,0.4159
28,0.42021
28.1,0.42454
28.2,0.4289
28.3,0.43329
28.4,0.43771
28.5,0.44215
28.6,0.44663
28.7,0.45113
28.8,0.45566
28.9,0.46022
29,0.46481
29.1,0.46943
29.2,0.47407
29.3,0.47875
29.4,0.48345
29.5,0.48816
29.6,0.49286
29.7,0.49763
29.8,0.50248
29.9,0.50733
30,0.51221
30.1,0.51708
30.2,0.52184
30.3,0.52654
30.4,0.53123
30.5,0.53593
30.6,0.54063
30.7,0.54533
30.8,0.55002
30.9,0.55472
31,0.55942
31.1,0.56412
31.2,0.56869
31.3,0.5732
31.4,0.57772
31.5,0.58224
31.6,0.58676
31.7,0.59128
31.8,0.5958
31.9,0.60032
32,0.60468
32.1,0.60902
32.2,0.61335
32.3,0.61769
32.4,0.62203
32.5,0.62636
32.6,0.6307
32.7,0.63502
32.8,0.63917
32.9,0.64332
33,0.64747
33.1,0.65162
33.2,0.65577
33.3,0.65992
33.4,0.66407
33.5,0.6682
33.6,0.67224
33.7,0.67626
33.8,0.68026
33.9,0.68424
34,0.68819
34.1,0.69212
34.2,0.69602
34.3,0.69991
34.4,0.70377
34.5,0.7076
34.6,0.71141
34.7,0.7152
34.8,0.71896
34.9,0.72271
35,0.72642
35.1,0.73012
35.2,0.73379
35.3,0.73744
35.4,0.74106
35.5,0.74466
35.6,0.74824
35.7,0.7518
35.8,0.75533
35.9,0.75883
36,0.76232
36.1,0.76578
36.2,0.76919
36.3,0.77258
36.4,0.77594
36.5,0.77928
36.6,0.7826
36.7,0.78589
36.8,0.78915
36.9,0.79239
37,0.7956
37.1,0.79879
37.2,0.80196
37.3,0.8051
37.4,0.80821
37.5,0.8113
37.6,0.81436
37.7,0.8174
37.8,0.82041
37.9,0.8234
38,0.82636
38.1,0.8293
38.2,0.83222
38.3,0.8351
38.4,0.83797
38.5,0.84081
38.6,0.84362
38.7,0.84641
38.8,0.84916
38.9,0.85188
39,0.85458
39.1,0.85725
39.2,0.8599
39.3,0.86252
39.4,0.86512
39.5,0.86769
39.6,0.87023
39.7,0.87275
39.8,0.87524
39.9,0.8777
40,0.88014
40.1,0.88255
40.2,0.88494
40.3,0.8873
40.4,0.88964
40.5,0.89195
40.6,0.89423
40.7,0.89649
40.8,0.89872
40.9,0.90093
41,0.9031
41.1,0.90526
41.2,0.90739
41.3,0.90949
41.4,0.91156
41.5,0.91362
41.6,0.91564
41.7,0.91764
41.8,0.91962
41.9,0.92156
42,0.92349
42.1,0.92538
42.2,0.92725
42.3,0.9291
42.4,0.93092
42.5,0.93271
42.6,0.93448
42.7,0.93622
42.8,0.93793
42.9,0.93962
43,0.94129
43.1,0.94292
43.2,0.94454
43.3,0.94612
43.4,0.94768
43.5,0.94922
43.6,0.95073
