Time (min),wt,mko,tko
17.9,0.22371,0.017619,0.17571
18,0.22542,0.017677,0.17686
18.1,0.22714,0.017736,0.17801
18.2,0.22888,0.017796,0.17917
18.3,0.23064,0.017858,0.18034
18.4,0.23242,0.017921,0.18152
18.5,0.23422,0.017986,0.1827
18.6,0.23604,0.018052,0.18389
18.7,0.23788,0.018119,0.18509
18.8,0.23973,0.018188,0.18629
18.9,0.24161,0.018258,0.1875
19,0.24351,0.01833,0.18871
19.1,0.24543,0.018402,0.18993
19.2,0.24737,0.018477,0.19116
19.3,0.24934,0.018552,0.19239
19.4,0.25132,0.018629,0.19363
19.5,0.25333,0.018707,0.19487
19.6,0.25535,0.018787,0.19612
19.7,0.2574,0.018868,0.19738
19.8,0.25947,0.01895,0.19864
19.9,0.26157,0.019036,0.19991
20,0.26368,0.019131,0.20118
20.1,0.26582,0.01923,0.20248
20.2,0.26802,0.019334,0.20383
20.3,0.27026,0.019446,0.20522
20.4,0.27255,0.019569,0.20665
20.5,0.27486,0.0197,0.2081
20.6,0.27722,0.01984,0.20961
20.7,0.2796,0.019988,0.21117
20.8,0.28203,0.020148,0.21276
20.9,0.28449,0.020317,0.21441
21,0.28699,0.020495,0.21609
21.1,0.28953,0.020683,0.21783
21.2,0.29211,0.020881,0.21961
21.3,0.29473,0.021089,0.22144
21.4,0.2974,0.021306,0.22331
21.5,0.3001,0.021533,0.22522
21.6,0.30285,0.021769,0.22718
21.7,0.30564,0.022014,0.22918
21.8,0.30848,0.022269,0.23123
21.9,0.31134,0.022534,0.2333
22,0.31424,0.022808,0.23541
22.1,0.31718,0.023092,0.23757
22.2,0.32017,0.023385,0.23977
22.3,0.3232,0.023688,0.24201
22.4,0.32628,0.024,0.24429
22.5,0.3294,0.024322,0.24661
22.6,0.33257,0.024652,0.24898
22.7,0.33578,0.024992,0.25139
22.8,0.33904,0.025341,0.25384
22.9,0.34234,0.025699,0.25633
23,0.34569,0.026067,0.25886
23.1,0.3491,0.026444,0.26144
23.2,0.35255,0.026831,0.26406
23.3,0.35605,0.027227,0.26672
23.4,0.3596,0.027632,0.26942
23.5,0.36319,0.028046,0.27216
23.6,0.36682,0.02847,0.27493
23.7,0.3705,0.028902,0.27774
23.8,0.37422,0.029344,0.28058
23.9,0.37799,0.029794,0.28347
24,0.38182,0.030254,0.2864
24.1,0.38569,0.030723,0.28936
24.2,0.38961,0.031201,0.29237
24.3,0.39357,0.031688,0.29542
24.4,0.39759,0.032185,0.2985
24.5,0.40166,0.032691,0.30163
24.6,0.40578,0.033205,0.3048
24.7,0.40995,0.033738,0.308
24.8,0.41418,0.034289,0.31125
24.9,0.41845,0.034853,0.31453
25,0.42278,0.035432,0.31786
25.1,0.42715,0.036024,0.32123
25.2,0.43163,0.036638,0.3247
25.3,0.43625,0.037292,0.32826
25.4,0.44095,0.037973,0.33187
25.5,0.44574,0.03868,0.33554
25.6,0.45061,0.039418,0.33927
25.7,0.45557,0.040194,0.34305
25.8,0.46062,0.041001,0.34689
25.9,0.46577,0.041841,0.35079
26,0.47101,0.042713,0.35474
26.1,0.47636,0.043621,0.35875
26.2,0.4818,0.044561,0.36281
26.3,0.48734,0.045535,0.36695
26.4,0.49299,0.046542,0.37116
26.5,0.49874,0.047583,0.37544
26.6,0.50457,0.048657,0.37978
26.7,0.5105,0.049764,0.38418
26.8,0.51655,0.050902,0.38864
26.9,0.5227,0.052072,0.39317
27,0.52896,0.053275,0.39775
27.1,0.53533,0.054511,0.4024
27.2,0.54182,0.055779,0.40711
27.3,0.54842,0.057081,0.41189
27.4,0.55514,0.058415,0.41672
27.5,0.56199,0.059783,0.4216
27.6,0.56895,0.061183,0.42655
27.7,0.57603,0.062616,0.43156
27.8,0.58318,0.064083,0.43662
27.9,0.59043,0.065582,0.44175
28,0.59778,0.067114,0.44694
28.1,0.60525,0.068679,0.45218
28.2,0.61283,0.070277,0.45749
28.3,0.62052,0.071908,0.46286
28.4,0.62832,0.073572,0.46829
28.5,0.63623,0.075268,0.47378
28.6,0.64426,0.076997,0.4793
28.7,0.6524,0.078757,0.48488
28.8,0.66066,0.08055,0.49052
28.9,0.66903,0.082375,0.49621
29,0.67752,0.084232,0.50196
29.1,0.68602,0.086123,0.50777
29.2,0.6946,0.088045,0.51363
29.3,0.70327,0.09,0.51955
29.4,0.71202,0.091988,0.52552
29.5,0.72087,0.094008,0.53155
29.6,0.7298,0.096061,0.53764
29.7,0.73881,0.098147,0.54326
29.8,0.7479,0.10022,0.54884
29.9,0.75708,0.10232,0.55441
30,0.76634,0.10443,0.55999
30.1,0.77567,0.10656,0.56556
30.2,0.78509,0.10872,0.57113
30.3,0.79456,0.11089,0.57671
30.4,0.80385,0.11308,0.58228
30.5,0.81316,0.11524,0.58786
30.6,0.82248,0.1174,0.59343
30.7,0.8318,0.11957,0.59901
30.8,0.84112,0.12174,0.60458
30.9,0.85042,0.12391,0.61016
31,0.85972,0.1261,0.61573
31.1,0.86899,0.12828,0.62131
31.2,0.87824,0.13045,0.62688
31.3,0.88745,0.13261,0.63245
31.4,0.89663,0.13478,0.63785
31.5,0.90577,0.13694,0.64314
31.6,0.91488,0.1391,0.64842
31.7,0.92401,0.14126,0.65371
31.8,0.9331,0.14342,0.65899
31.9,0.94215,0.14557,0.66428
32,0.95115,0.14772,0.66938
32.1,0.9601,0.14986,0.67435
32.2,0.969,0.152,0.67932
32.3,0.97783,0.15414,0.68429
32.4,0.98661,0.15627,0.68926
32.5,0.99531,0.1584,0.69423
32.6,1.0039,0.16052,0.69904
32.7,1.0125,0.16264,0.7037
32.8,1.021,0.16476,0.70836
32.9,1.0295,0.16687,0.71302
33,1.038,0.16897,0.71768
33.1,1.0464,0.17108,0.72235
33.2,1.0549,0.17318,0.72695
33.3,1.0632,0.17527,0.73147
33.4,1.0715,0.17737,0.73594
33.5,1.0798,0.17945,0.74036
33.6,1.088,0.18154,0.74474
33.7,1.0961,0.18361,0.74908
33.8,1.1042,0.18569,0.75337
33.9,1.1122,0.18775,0.75761
34,1.1201,0.18982,0.76181
34.1,1.128,0.19188,0.76596
34.2,1.1358,0.19393,0.77006
34.3,1.1435,0.19598,0.77412
34.4,1.1513,0.19803,0.77814
34.5,1.159,0.20007,0.78211
34.6,1.1667,0.20211,0.78603
34.7,1.1743,0.20414,0.78991
34.8,1.1819,0.20617,0.79374
34.9,1.1894,0.20819,0.79752
35,1.1969,0.2102,0.80127
35.1,1.2043,0.21221,0.80496
35.2,1.2117,0.21421,0.80862
35.3,1.219,0.21621,0.81226
35.4,1.2263,0.21821,0.81586
35.5,1.2335,0.2202,0.81942
35.6,1.2406,0.22218,0.82293
35.7,1.2478,0.22416,0.8264
35.8,1.2548,0.22613,0.82983
35.9,1.2619,0.2281,0.83322
36,1.2689,0.23007,0.83656
36.1,1.2758,0.23202,0.83987
36.2,1.2827,0.23397,0.84313
36.3,1.2895,0.23592,0.84634
36.4,1.2963,0.23785,0.84952
36.5,1.3031,0.23979,0.85265
36.6,1.3098,0.24171,0.85574
36.7,1.3164,0.24364,0.85879
36.8,1.3231,0.24555,0.8618
36.9,1.3296,0.24746,0.86476
37,1.3361,0.24937,0.86769
37.1,1.3426,0.25126,0.87056
37.2,1.349,0.25316,0.87341
37.3,1.3554,0.25504,0.87626
37.4,1.3618,0.25693,0.87906
37.5,1.368,0.2588,0.88183
37.6,1.3743,0.26067,0.88455
37.7,1.3805,0.26253,0.88724
37.8,1.3866,0.26439,0.8899
37.9,1.3927,0.26624,0.89251
38,1.3987,0.26809,0.89509
38.1,1.4047,0.26992,0.89763
38.2,1.4107,0.27176,0.90013
38.3,1.4166,0.27358,0.90259
38.4,1.4224,0.2754,0.90502
38.5,1.4283,0.27721,0.9074
38.6,1.434,0.27902,0.90975
38.7,1.4397,0.28081,0.91207
38.8,1.4454,0.28261,0.91434
38.9,1.451,0.28439,0.91657
39,1.4566,0.28617,0.91877
39.1,1.4621,0.28794,0.92093
39.2,1.4676,0.2897,0.92306
39.3,1.473,0.29146,0.92519
39.4,1.4784,0.29321,0.92729
39.5,1.4837,0.29495,0.92936
39.6,1.489,0.29669,0.93139
39.7,1.4942,0.29842,0.93339
39.8,1.4994,0.30014,0.93536
39.9,1.5045,0.30186,0.9373
40,1.5096,0.30356,0.9392
40.1,1.5146,0.30526,0.94106
40.2,1.5196,0.30695,0.9429
40.3,1.5245,0.30864,0.9447
40.4,1.5294,0.31032,0.94647
40.5,1.5343,0.31199,0.9482
40.6,1.5391,0.31365,0.9499
40.7,1.5438,0.3153,0.95157
40.8,1.5485,0.31695,0.95321
40.9,1.5531,0.31859,0.95481
41,1.5577,0.32022,0.95637
41.1,1.5623,0.32185,0.95791
41.2,1.5668,0.32346,0.95941
41.3,1.5713,0.32507,0.9609
41.4,1.5757,0.32667,0.96236
41.5,1.58,0.32826,0.9638
41.6,1.5843,0.32985,0.9652
41.7,1.5886,0.33142,0.96658
41.8,1.5928,0.33299,0.96792
41.9,1.597,0.33455,0.96924
42,1.6011,0.3361,0.97053
42.1,1.6051,0.33765,0.9718
42.2,1.6092,0.3392,0.97304
42.3,1.6131,0.34074,0.97424
42.4,1.6171,0.34227,0.97543
42.5,1.6209,0.34379,0.97658
42.6,1.6248,0.34531,0.97771
42.7,1.6285,0.34682,0.97881
42.8,1.6323,0.34832,0.97989
42.9,1.636,0.34981,0.98094
43,1.6396,0.35129,0.98197
43.1,1.6432,0.35277,0.98297
43.2,1.6467,0.35424,0.98394
43.3,1.6502,0.3557,0.98489
43.4,1.6536,0.35715,0.98581
43.5,1.657,0.35859,0.98671
43.6,1.6604,0.36003,0.98759
43.7,1.6637,0.36146,0.98844
43.8,1.6669,0.36288,0.98926
43.9,1.6701,0.36429,0.99007
44,1.6733,0.36569,0.99085
44.1,1.6764,0.36709,0.9916
44.2,1.6795,0.36847,0.99234
44.3,1.6826,0.36985,0.99305
44.4,1.6856,0.37122,0.99373
44.5,1.6885,0.37258,0.9944
44.6,1.6915,0.37394,0.99504
44.7,1.6943,0.37528,0.99566
44.8,1.6972,0.37662,0.99626
44.9,1.6999,0.37795,0.99684
45,1.7027,0.37927,0.99739
45.1,1.7054,0.38058,0.99793
45.2,1.708,0.38188,0.99844
45.3,1.7106,0.38317,0.99893
45.4,1.7132,0.38446,0.99941
45.5,1.7157,0.38573,0.99986
45.6,1.7181,0.387,1.0003
45.7,1.7205,0.38826,1.0007
45.8,1.7229,0.38951,1.001
45.9,1.7252,0.39075,1.0014
46,1.7275,0.39198,1.0017
46.1,1.7297,0.39321,1.002
46.2,1.7319,0.39442,1.0023
46.3,1.734,0.39563,1.0026
46.4,1.7361,0.39682,1.0028
46.5,1.7382,0.39801,1.003
46.6,1.7402,0.39919,1.0032
46.7,1.7421,0.40036,1.0034
46.8,1.744,0.40152,1.0036
46.9,1.7459,0.40268,1.0037
47,1.7477,0.40384,1.0039
47.1,1.7495,0.40499,1.004
47.2,1.7512,0.40613,1.0041
47.3,1.7529,0.40727,1.0041
47.4,1.7545,0.40839,1.0042
47.5,1.7561,0.40951,1.0042
47.6,1.7576,0.41062,1.0042
47.7,1.7591,0.41172,1.0042
47.8,1.7606,0.41282,1.0042
47.9,1.762,0.4139,1.0042
48,1.7633,0.41498,1.0041
48.1,1.7647,0.41605,1.0041
48.2,1.7661,0.41711,1.004
48.3,1.7674,0.41816,1.0039
48.4,1.7687,0.4192,1.0037
48.5,1.77,0.42024,1.0036
48.6,1.7712,0.42126,1.0035
48.7,1.7723,0.42228,1.0033
48.8,1.7735,0.42329,1.0031
48.9,1.7746,0.42429,1.0029
49,1.7756,0.42528,1.0027
49.1,1.7766,0.42627,1.0025
49.2,1.7775,0.42724,1.0022
49.3,1.7785,0.42821,1.002
49.4,1.7793,0.42917,1.0017
49.5,1.7802,0.43012,1.0014
49.6,1.781,0.43106,1.0011
49.7,1.7817,0.432,1.0008
49.8,1.7824,0.43292,1.0004
49.9,1.7831,0.43384,1.0001
50,1.7837,0.43475,0.99967
50.1,1.7843,0.43565,0.99927
50.2,1.7849,0.43654,0.99885
50.3,1.7854,0.43742,0.99841
50.4,1.7859,0.43829,0.99796
50.5,1.7863,0.43916,0.99749
50.6,1.7867,0.44002,0.99701
50.7,1.787,0.44086,0.99652
50.8,1.7873,0.4417,0.99601
50.9,1.7876,0.44253,0.99548
51,1.7878,0.44336,0.99495
51.1,1.788,0.44417,0.99439
51.2,1.7881,0.44497,0.99383
51.3,1.7882,0.44577,0.99325
51.4,1.7883,0.44656,0.99265
51.5,1.7883,0.44734,0.99205
51.6,1.7882,0.44811,0.99143
51.7,1.7882,0.44888,0.99079
51.8,1.7881,0.44965,0.99015
51.9,1.7879,0.45041,0.98949
52,1.7877,0.45116,0.98881
52.1,1.7876,0.45191,0.98813
52.2,1.7875,0.45265,0.98743
52.3,1.7873,0.45338,0.98672
52.4,1.7871,0.4541,0.986
52.5,1.7868,0.45482,0.98526
52.6,1.7865,0.45552,0.98451
52.7,1.7862,0.45622,0.98376
52.8,1.7858,0.45691,0.98298
52.9,1.7855,0.4576,0.9822
53,1.785,0.45828,0.98141
53.1,1.7846,0.45895,0.9806
53.2,1.7841,0.45961,0.97979
53.3,1.7835,0.46026,0.97896
53.4,1.783,0.46091,0.97812
53.5,1.7824,0.46155,0.97727
53.6,1.7817,0.46218,0.97641
53.7,1.7811,0.4628,0.97554
53.8,1.7804,0.46342,0.97466
53.9,1.7796,0.46402,0.97377
54,1.7789,0.46463,0.97287
54.1,1.7781,0.46522,0.97195
54.2,1.7772,0.4658,0.97101
54.3,1.7763,0.46638,0.97005
54.4,1.7754,0.46695,0.96908
54.5,1.7745,0.46752,0.9681
54.6,1.7735,0.46807,0.96711
54.7,1.7725,0.46862,0.9661
54.8,1.7714,0.46916,0.96509
54.9,1.7704,0.46969,0.96407
55,1.7693,0.47022,0.96303
55.1,1.7681,0.47074,0.96198
55.2,1.7669,0.47125,0.96093
55.3,1.7657,0.47175,0.95986
55.4,1.7646,0.47225,0.95878
55.5,1.7634,0.47274,0.95769
55.6,1.7622,0.47322,0.95659
55.7,1.761,0.47369,0.95549
55.8,1.7598,0.47416,0.95437
55.9,1.7585,0.47461,0.95324
56,1.7572,0.47507,0.9521
56.1,1.7559,0.47551,0.95095
56.2,1.7545,0.47595,0.94979
56.3,1.7531,0.47638,0.94863
56.4,1.7517,0.4768,0.94745
56.5,1.7503,0.47722,0.94626
56.6,1.7488,0.47764,0.94507
56.7,1.7473,0.47806,0.94386
56.8,1.7458,0.47847,0.94265
56.9,1.7443,0.47888,0.94143
57,1.7427,0.47928,0.9402
57.1,1.7411,0.47967,0.93896
57.2,1.7394,0.48005,0.93771
57.3,1.7378,0.48043,0.93645
57.4,1.7361,0.48081,0.93518
57.5,1.7344,0.48117,0.93391
57.6,1.7326,0.48154,0.93263
57.7,1.7309,0.48189,0.93134
57.8,1.7291,0.48224,0.93004
57.9,1.7273,0.48258,0.92873
58,1.7254,0.48292,0.92741
58.1,1.7235,0.48325,0.92609
58.2,1.7216,0.48358,0.92476
58.3,1.7197,0.4839,0.92342
58.4,1.7177,0.48421,0.92208
58.5,1.7157,0.48452,0.92077
58.6,1.7138,0.48482,0.91945
58.7,1.7119,0.48512,0.91813
58.8,1.71,0.48541,0.91681
58.9,1.7081,0.4857,0.91548
59,1.7061,0.48598,0.91414
59.1,1.7042,0.48625,0.91281
59.2,1.7022,0.48652,0.91147
59.3,1.7002,0.48678,0.91012
59.4,1.6982,0.48704,0.90878
59.5,1.6962,0.48729,0.90743
59.6,1.6942,0.48754,0.90608
59.7,1.6922,0.48778,0.90472
59.8,1.6901,0.48801,0.90336
59.9,1.688,0.48824,0.902
60,1.6859,0.48847,0.90064
60.1,1.6838,0.48868,0.89928
60.2,1.6817,0.4889,0.89791
60.3,1.6796,0.48911,0.89654
60.4,1.6775,0.48931,0.89517
60.5,1.6753,0.48951,0.8938
60.6,1.6731,0.4897,0.89243
60.7,1.6709,0.48989,0.89105
60.8,1.6687,0.49007,0.88968
60.9,1.6665,0.49025,0.8883
61,1.6644,0.49042,0.88693
61.1,1.6623,0.49059,0.88555
61.2,1.6602,0.49075,0.88417
61.3,1.6582,0.49091,0.8828
61.4,1.6561,0.49106,0.88142
61.5,1.6541,0.49122,0.88004
61.6,1.652,0.49136,0.87867
61.7,1.65,0.49151,0.87729
61.8,1.6479,0.49165,0.87591
61.9,1.6459,0.49178,0.87454
62,1.6438,0.49191,0.87317
62.1,1.6417,0.49204,0.87179
62.2,1.6397,0.49216,0.87042
62.3,1.6376,0.49228,0.86905
62.4,1.6356,0.4924,0.86768
62.5,1.6335,0.49251,0.86632
62.6,1.6315,0.49262,0.86495
62.7,1.6294,0.49272,0.86359
62.8,1.6273,0.49282,0.86223
62.9,1.6253,0.49292,0.86087
63,1.6232,0.49301,0.85951
63.1,1.6212,0.4931,0.85816
63.2,1.6191,0.49319,0.85681
63.3,1.6171,0.49327,0.85546
63.4,1.6151,0.49335,0.85412
63.5,1.6131,0.49343,0.85277
63.6,1.6111,0.4935,0.85144
63.7,1.6091,0.49357,0.8501
63.8,1.6072,0.49364,0.84877
63.9,1.6052,0.4937,0.84744
64,1.6033,0.49377,0.84612
64.1,1.6013,0.49382,0.8448
64.2,1.5994,0.49388,0.84349
64.3,1.5974,0.49393,0.84218
64.4,1.5955,0.49398,0.84087
64.5,1.5936,0.49403,0.83957
64.6,1.5917,0.49407,0.83828
64.7,1.5897,0.49412,0.83699
64.8,1.5878,0.49416,0.8357
64.9,1.5859,0.49419,0.83442
65,1.584,0.49423,0.83315
65.1,1.5822,0.49426,0.83188
65.2,1.5803,0.49429,0.83062
65.3,1.5784,0.49432,0.82936
65.4,1.5765,0.49435,0.82811
65.5,1.5747,0.49437,0.82687
65.6,1.5728,0.49439,0.82563
65.7,1.5709,0.49441,0.8244
65.8,1.5691,0.49443,0.82318
65.9,1.5673,0.49445,0.82197
66,1.5654,0.49446,0.82076
66.1,1.5636,0.49448,0.81956
66.2,1.5618,0.49449,0.81836
66.3,1.56,0.4945,0.81718
66.4,1.5582,0.49451,0.816
66.5,1.5564,0.49452,0.81483
66.6,1.5546,0.49452,0.81367
66.7,1.5528,0.49453,0.81252
66.8,1.5511,0.49454,0.81137
66.9,1.5493,0.49454,0.81023
67,1.5475,0.49454,0.80911
67.1,1.5458,0.49454,0.80796
67.2,1.544,0.49454,0.80681
67.3,1.5423,0.49454,0.80567
67.4,1.5405,0.49454,0.80454
67.5,1.5388,0.49454,0.80341
67.6,1.5371,0.49454,0.80229
67.7,1.5354,0.49454,0.80117
67.8,1.5336,0.49454,0.80006
67.9,1.5319,0.49453,0.79896
68,1.5302,0.49453,0.79786
68.1,1.5285,0.49453,0.79676
68.2,1.5268,0.49452,0.79567
68.3,1.5251,0.49452,0.79459
68.4,1.5234,0.49452,0.79351
68.5,1.5217,0.49452,0.79244
68.6,1.52,0.49451,0.79137
68.7,1.5183,0.49451,0.79031
68.8,1.5166,0.49451,0.78925
68.9,1.515,0.49451,0.7882
69,1.5133,0.49451,0.78716
69.1,1.5116,0.49448,0.78612
69.2,1.51,0.49443,0.78509
69.3,1.5083,0.49437,0.78406
69.4,1.5067,0.49431,0.78304
69.5,1.505,0.49425,0.78201
69.6,1.5034,0.49419,0.78099
69.7,1.5017,0.49413,0.77996
69.8,1.5001,0.49406,0.77895
69.9,1.4985,0.494,0.77793
70,1.4969,0.49393,0.77692
70.1,1.4952,0.49386,0.77592
70.2,1.4936,0.49379,0.77491
70.3,1.492,0.49372,0.77391
70.4,1.4904,0.49365,0.77292
70.5,1.4888,0.49358,0.77193
70.6,1.4872,0.4935,0.77094
70.7,1.4857,0.49343,0.76995
70.8,1.4841,0.49335,0.76897
70.9,1.4825,0.49327,0.76799
71,1.481,0.49319,0.76702
71.1,1.4794,0.49311,0.76605
71.2,1.4778,0.49303,0.76508
71.3,1.4763,0.49295,0.76411
71.4,1.4747,0.49286,0.76315
71.5,1.4732,0.49278,0.76219
71.6,1.4717,0.49269,0.76123
71.7,1.4701,0.4926,0.76028
71.8,1.4686,0.49252,0.75933
71.9,1.4671,0.49243,0.75838
72,1.4656,0.49234,0.75743
72.1,1.4641,0.49225,0.75649
72.2,1.4626,0.49216,0.75555
72.3,1.4611,0.49207,0.75462
72.4,1.4596,0.49198,0.75368
72.5,1.4581,0.49188,0.75275
72.6,1.4566,0.49179,0.75183
72.7,1.4552,0.4917,0.7509
72.8,1.4537,0.4916,0.74998
72.9,1.4522,0.49151,0.74906
73,1.4508,0.49141,0.74814
73.1,1.4493,0.49132,0.74722
73.2,1.4479,0.49122,0.74631
73.3,1.4464,0.49113,0.7454
73.4,1.445,0.49103,0.74449
73.5,1.4435,0.49093,0.74358
73.6,1.4421,0.49084,0.74268
73.7,1.4407,0.49074,0.74178
73.8,1.4392,0.49064,0.74088
73.9,1.4378,0.49054,0.73998
74,1.4363,0.49045,0.73908
74.1,1.4349,0.49035,0.73819
74.2,1.4335,0.49025,0.7373
74.3,1.432,0.49015,0.7364
74.4,1.4306,0.49005,0.73552
74.5,1.4291,0.48995,0.73464
