32,0.9425
32.1,0.94397
32.2,0.94541
32.3,0.94683
32.4,0.94825
32.5,0.94964
32.6,0.95101
32.7,0.95236
32.8,0.95369
32.9,0.955
33,0.95628
33.1,0.95754
33.2,0.95878
33.3,0.95999
33.4,0.96118
33.5,0.96235
33.6,0.9635
33.7,0.96462
33.8,0.96571
33.9,0.96679
34,0.96784
34.1,0.96886
34.2,0.96986
34.3,0.97084
34.4,0.97179
34.5,0.97272
34.6,0.97362
34.7,0.97451
34.8,0.97541
34.9,0.97629
35,0.97715
35.1,0.97799
35.2,0.97881
35.3,0.97961
35.4,0.9804
35.5,0.98116
35.6,0.9819
35.7,0.98263
35.8,0.98333
35.9,0.98402
36,0.98468
36.1,0.98533
36.2,0.98596
36.3,0.98657
36.4,0.98716
36.5,0.98774
36.6,0.98829
36.7,0.98882
36.8,0.98934
36.9,0.98984
37,0.99032
37.1,0.99081
37.2,0.99132
37.3,0.99182
37.4,0.99231
37.5,0.99278
37.6,0.99323
37.7,0.99367
37.8,0.9941
37.9,0.99451
38,0.9949
38.1,0.99528
38.2,0.99565
38.3,0.996
38.4,0.99633
38.5,0.99665
38.6,0.99695
38.7,0.99724
38.8,0.99751
38.9,0.99777
39,0.99801
39.1,0.99824
39.2,0.99845
39.3,0.99865
39.4,0.99883
39.5,0.999
39.6,0.99915
39.7,0.99929
39.8,0.99941
39.9,0.99951
40,0.99961
40.1,0.99968
40.2,0.99974
40.3,0.99979
40.4,0.99982
40.5,0.99983
40.6,0.99984
40.7,0.99989
40.8,0.99994
40.9,0.99997
41,0.99999
41.1,1
41.2,1
41.3,0.99999
41.4,0.99996
41.5,0.99993
41.6,0.99988
41.7,0.99982
41.8,0.99976
41.9,0.99968
42,0.99958
42.1,0.99948
42.2,0.99937
42.3,0.99924
42.4,0.99911
42.5,0.99896
42.6,0.9988
42.7,0.99863
42.8,0.99845
42.9,0.99825
43,0.99805
43.1,0.99783
43.2,0.99761
43.3,0.99737
43.4,0.99712
43.5,0.99686
43.6,0.99659
43.7,0.9963
43.8,0.99601
43.9,0.9957
44,0.99538
44.1,0.99506
44.2,0.99477
44.3,0.9945
44.4,0.99423
44.5,0.99395
44.6,0.99366
44.7,0.99336
44.8,0.99306
44.9,0.99276
45,0.99245
45.1,0.99213
45.2,0.9918
45.3,0.99147
45.4,0.99114
45.5,0.9908
45.6,0.99045
45.7,0.9901
45.8,0.98974
45.9,0.98937
46,0.989
46.1,0.98862
46.2,0.98824
46.3,0.98785
46.4,0.98745
46.5,0.98705
46.6,0.98664
46.7,0.98623
46.8,0.98581
46.9,0.98538
47,0.98498
47.1,0.9846
47.2,0.98421
47.3,0.98382
47.4,0.98344
47.5,0.98304
47.6,0.98265
47.7,0.98226
47.8,0.98186
47.9,0.98146
48,0.98105
48.1,0.98065
48.2,0.98024
48.3,0.97983
48.4,0.97942
48.5,0.979
48.6,0.97859
48.7,0.97817
48.8,0.97775
48.9,0.97732
49,0.9769
49.1,0.97647
49.2,0.97604
49.3,0.97561
49.4,0.97517
49.5,0.97473
49.6,0.97429
49.7,0.97385
49.8,0.97341
49.9,0.97299
50,0.97256
50.1,0.97214
50.2,0.97171
50.3,0.97128
50.4,0.97085
50.5,0.97042
50.6,0.96999
50.7,0.96955
50.8,0.96912
50.9,0.96869
51,0.96825
51.1,0.96782
51.2,0.96738
51.3,0.96694
51.4,0.9665
51.5,0.96606
51.6,0.96562
51.7,0.96518
51.8,0.96474
51.9,0.9643
52,0.96386
52.1,0.96341
52.2,0.96297
52.3,0.96252
52.4,0.96207
52.5,0.96162
52.6,0.96118
52.7,0.96073
52.8,0.96029
52.9,0.95984
53,0.9594
53.1,0.95895
53.2,0.95851
53.3,0.95806
53.4,0.95761
53.5,0.95717
53.6,0.95672
53.7,0.95627
53.8,0.95582
53.9,0.95537
54,0.95492
54.1,0.95447
54.2,0.95402
54.3,0.95357
54.4,0.95312
54.5,0.95267
54.6,0.95221
54.7,0.95176
54.8,0.95131
54.9,0.95085
55,0.9504
55.1,0.94995
55.2,0.94949
55.3,0.94904
55.4,0.94858
55.5,0.94813
55.6,0.94768
55.7,0.94723
55.8,0.94678
55.9,0.94633
56,0.94588
56.1,0.94543
56.2,0.94498
56.3,0.94453
56.4,0.94408
56.5,0.94363
56.6,0.94318
56.7,0.94273
56.8,0.94228
56.9,0.94183
57,0.94138
57.1,0.94093
57.2,0.94048
57.3,0.94003
57.4,0.93958
57.5,0.93913
57.6,0.93868
57.7,0.93824
57.8,0.93779
57.9,0.93734
58,0.93689
58.1,0.93644
58.2,0.93599
58.3,0.93554
58.4,0.93509
58.5,0.93464
58.6,0.93419
58.7,0.93374
58.8,0.93329
58.9,0.93284
59,0.93239
59.1,0.93194
59.2,0.93149
59.3,0.93104
59.4,0.93059
59.5,0.93014
59.6,0.92969
59.7,0.92924
59.8,0.92879
59.9,0.92834
60,0.92789
60.1,0.92744
60.2,0.92699
60.3,0.92654
60.4,0.92609
60.5,0.92564
60.6,0.92519
60.7,0.92474
60.8,0.9243
60.9,0.92385
61,0.9234
61.1,0.92295
61.2,0.9225
61.3,0.92205
61.4,0.9216
61.5,0.92115
61.6,0.9207
61.7,0.92025
61.8,0.91985
61.9,0.91944
62,0.91904
62.1,0.91863
62.2,0.91823
62.3,0.91782
62.4,0.91742
62.5,0.91701
62.6,0.91661
62.7,0.9162
62.8,0.9158
62.9,0.91539
63,0.91499
63.1,0.91458
63.2,0.91418
63.3,0.91377
63.4,0.91337
63.5,0.91296
63.6,0.91256
63.7,0.91215
63.8,0.91175
63.9,0.91134
64,0.91093
64.1,0.91053
64.2,0.91012
64.3,0.90972
64.4,0.90931
64.5,0.90891
64.6,0.9085
64.7,0.9081
64.8,0.90769
64.9,0.90729
65,0.90688
65.1,0.90648
65.2,0.90607
65.3,0.90567
65.4,0.90526
65.5,0.90486
65.6,0.90445
65.7,0.90405
65.8,0.90364
65.9,0.90324
66,0.90283
66.1,0.90243
66.2,0.90202
66.3,0.90161
66.4,0.90121
66.5,0.9008
66.6,0.9004
66.7,0.90003
66.8,0.89967
66.9,0.8993
67,0.89893
67.1,0.89856
67.2,0.89819
67.3,0.89783
67.4,0.89746
67.5,0.89709
67.6,0.89672
67.7,0.89635
67.8,0.89599
67.9,0.89562
68,0.89525
68.1,0.89488
68.2,0.89452
68.3,0.89415
68.4,0.89378
68.5,0.89341
68.6,0.89304
68.7,0.89268
68.8,0.89231
68.9,0.89194
69,0.89157
69.1,0.8912
69.2,0.89084
69.3,0.89047
69.4,0.8901
69.5,0.88973
69.6,0.88936
69.7,0.889
69.8,0.88863
69.9,0.88826
70,0.88789
70.1,0.88752
70.2,0.88716
70.3,0.88679
70.4,0.88642
70.5,0.88605
70.6,0.88568
70.7,0.88532
70.8,0.88495
70.9,0.88458
71,0.88421
71.1,0.88384
71.2,0.88348
71.3,0.88311
71.4,0.88274
71.5,0.88237
71.6,0.88203
71.7,0.88169
71.8,0.88135
71.9,0.88101
72,0.88066
72.1,0.88032
72.2,0.87998
72.3,0.87964
72.4,0.8793
72.5,0.87895
72.6,0.87861
72.7,0.87827
72.8,0.87793
72.9,0.87759
73,0.87724
73.1,0.8769
73.2,0.87656
73.3,0.87622
73.4,0.87588
73.5,0.87554
73.6,0.87519
73.7,0.87485
73.8,0.87451
73.9,0.87417
74,0.87383
74.1,0.87348
74.2,0.87314
74.3,0.8728
74.4,0.87246
74.5,0.87212
74.6,0.87177
74.7,0.87143
74.8,0.87109
74.9,0.87075
75,0.87041
75.1,0.87007
75.2,0.86972
75.3,0.86938
75.4,0.86904
75.5,0.8687
75.6,0.86836
75.7,0.86801
75.8,0.86767
75.9,0.86733
76,0.86699
76.1,0.86665
76.2,0.86631
76.3,0.86596
76.4,0.86562
76.5,0.86529
76.6,0.86495
76.7,0.86461
76.8,0.86428
76.9,0.86394
77,0.86361
77.1,0.86328
77.2,0.86294
77.3,0.86261
77.4,0.86228
77.5,0.86194
77.6,0.86161
77.7,0.86128
77.8,0.86095
77.9,0.86062
78,0.86029
78.1,0.85996
78.2,0.85963
78.3,0.8593
78.4,0.85897
78.5,0.85864
78.6,0.85831
78.7,0.85798
78.8,0.85765
78.9,0.85732
79,0.857
79.1,0.85667
79.2,0.85634
79.3,0.85602
79.4,0.85569
79.5,0.85536
79.6,0.85504
79.7,0.85471
79.8,0.85439
79.9,0.85406
80,0.85374
80.1,0.85342
80.2,0.85309
80.3,0.85277
80.4,0.85245
80.5,0.85212
80.6,0.8518
80.7,0.85148
80.8,0.85116
80.9,0.85084
81,0.85052
81.1,0.8502
81.2,0.84988
81.3,0.84956
81.4,0.84924
81.5,0.84892
81.6,0.8486
81.7,0.84828
81.8,0.84796
81.9,0.84765
82,0.84733
82.1,0.84701
82.2,0.84669
82.3,0.84638
82.4,0.84606
82.5,0.84575
82.6,0.84543
82.7,0.84512
82.8,0.8448
82.9,0.84449
83,0.84417
83.1,0.84386
83.2,0.84355
83.3,0.84323
83.4,0.84292
83.5,0.84261
83.6,0.8423
83.7,0.84198
83.8,0.84167
83.9,0.84136
84,0.84105
84.1,0.84073
84.2,0.84042
84.3,0.8401
84.4,0.83979
84.5,0.83947
84.6,0.83916
84.7,0.83884
84.8,0.83853
84.9,0.83822
85,0.8379
85.1,0.83759
85.2,0.83728
85.3,0.83696
85.4,0.83665
85.5,0.83634
85.6,0.83603
85.7,0.83572
85.8,0.83541
85.9,0.83509
86,0.83478
86.1,0.83447
86.2,0.83416
86.3,0.83385
86.4,0.83354
86.5,0.83323
86.6,0.83292
86.7,0.83261
86.8,0.8323
86.9,0.83199
87,0.83168
87.1,0.83138
87.2,0.83107
87.3,0.83076
87.4,0.83045
87.5,0.83014
87.6,0.82983
87.7,0.82953
87.8,0.82922
87.9,0.82891
88,0.82861
88.1,0.8283
88.2,0.82799
88.3,0.82769
88.4,0.82738
88.5,0.82708
88.6,0.82677
88.7,0.82646
88.8,0.82616
88.9,0.82585
89,0.82555
89.1,0.82525
89.2,0.82494
89.3,0.82464
89.4,0.82433
89.5,0.82403
89.6,0.82373
89.7,0.82342
89.8,0.82312
89.9,0.82282
90,0.82251
90.1,0.82221
90.2,0.82191
90.3,0.82161
90.4,0.82131
90.5,0.82101
90.6,0.8207
90.7,0.8204
90.8,0.8201
90.9,0.8198
91,0.8195
91.1,0.8192
91.2,0.8189
91.3,0.8186
91.4,0.8183
91.5,0.818
91.6,0.81769
91.7,0.81739
91.8,0.81709
91.9,0.81679
92,0.81648
92.1,0.81618
92.2,0.81588
92.3,0.81558
92.4,0.81528
92.5,0.81497
92.6,0.81467
92.7,0.81437
92.8,0.81407
92.9,0.81377
93,0.81347
93.1,0.81316
93.2,0.81286
93.3,0.81256
93.4,0.81226
93.5,0.81196
93.6,0.81166
93.7,0.81136
93.8,0.81106
93.9,0.81076
94,0.81046
94.1,0.81016
94.2,0.80986
94.3,0.80956
94.4,0.80926
94.5,0.80896
94.6,0.80866
94.7,0.80836
94.8,0.80806
94.9,0.80776
95,0.80747
95.1,0.80717
95.2,0.80687
95.3,0.80657
95.4,0.80627
95.5,0.80597
95.6,0.80568
95.7,0.80538
95.8,0.80508
95.9,0.80478
96,0.80448
96.1,0.80419
96.2,0.80389
96.3,0.80359
96.4,0.80329
96.5,0.803
96.6,0.8027
96.7,0.8024
96.8,0.80211
96.9,0.80181
97,0.80151
97.1,0.80122
97.2,0.80092
97.3,0.80062
97.4,0.80033
97.5,0.80003
97.6,0.79974
97.7,0.79944
97.8,0.79915
97.9,0.79885
98,0.79855
98.1,0.79826
98.2,0.79796
98.3,0.79767
98.4,0.79737
98.5,0.79708
98.6,0.79678
98.7,0.79649
98.8,0.7962
98.9,0.7959
99,0.7956
99.1,0.79531
99.2,0.79501
99.3,0.79471
99.4,0.79442
99.5,0.79412
99.6,0.79382
99.7,0.79353
99.8,0.79323
99.9,0.79294
100,0.79264
100.1,0.79234
100.2,0.79205
100.3,0.79175
100.4,0.79146
100.5,0.79116
100.6,0.79086
100.7,0.79057
100.8,0.79027
100.9,0.78998
101,0.78968
101.1,0.78939
101.2,0.78909
101.3,0.7888
101.4,0.7885
101.5,0.78821
101.6,0.78791
101.7,0.78762
101.8,0.78732
101.9,0.78703
102,0.78673
102.1,0.78644
102.2,0.78614
102.3,0.78585
102.4,0.78555
102.5,0.78526
102.6,0.78496
102.7,0.78467
102.8,0.78437
102.9,0.78408
103,0.78378
103.1,0.78349
103.2,0.78319
103.3,0.7829
103.4,0.78261
103.5,0.78231
103.6,0.78202
103.7,0.78172
103.8,0.78143
103.9,0.78114
104,0.78084
104.1,0.78055
104.2,0.78025
104.3,0.77996
104.4,0.77967
104.5,0.77937
104.6,0.77908
104.7,0.77879
104.8,0.77849
104.9,0.7782
105,0.77791
105.1,0.77761
105.2,0.77732
105.3,0.77703
105.4,0.77673
105.5,0.77644
105.6,0.77615
105.7,0.77585
105.8,0.77556
105.9,0.77527
106,0.77498
106.1,0.77468
106.2,0.77439
106.3,0.7741
106.4,0.7738
106.5,0.77351
106.6,0.77322
106.7,0.77292
106.8,0.77263
106.9,0.77234
107,0.77204
107.1,0.77175
107.2,0.77146
107.3,0.77117
107.4,0.77087
107.5,0.77058
107.6,0.77029
107.7,0.76999
107.8,0.7697
107.9,0.76941
108,0.76911
108.1,0.76882
108.2,0.76853
108.3,0.76823
108.4,0.76794
108.5,0.76765
108.6,0.76735
108.7,0.76706
108.8,0.76677
108.9,0.76647
109,0.76618
109.1,0.76589
109.2,0.76559
109.3,0.7653
109.4,0.76501
109.5,0.76471
109.6,0.76442
109.7,0.76413
109.8,0.76383
109.9,0.76354
110,0.76325
110.1,0.76295
110.2,0.76266
110.3,0.76237
110.4,0.76207
110.5,0.76178
110.6,0.76149
110.7,0.76119
110.8,0.7609
110.9,0.76061
111,0.76031
111.1,0.76002
111.2,0.75973
111.3,0.75943
111.4,0.75914
111.5,0.75885
111.6,0.75855
111.7,0.75826
111.8,0.75797
111.9,0.75767
112,0.75738
112.1,0.75709
112.2,0.75679
112.3,0.7565
112.4,0.75621
112.5,0.75591
112.6,0.75562
112.7,0.75533
112.8,0.75503
112.9,0.75474
113,0.75445
113.1,0.75416
113.2,0.75386
113.3,0.75357
113.4,0.75328
113.5,0.75298
113.6,0.75269
113.7,0.7524
113.8,0.7521
113.9,0.75181
114,0.75152
114.1,0.75122
114.2,0.75093
114.3,0.75064
114.4,0.75034
114.5,0.75005
114.6,0.74976
114.7,0.74946
114.8,0.74917
114.9,0.74888
115,0.74858
115.1,0.74829
115.2,0.748
115.3,0.7477
115.4,0.74741
115.5,0.74712
115.6,0.74682
115.7,0.74653
115.8,0.74624
115.9,0.74594
116,0.74565
116.1,0.74536
116.2,0.74506
116.3,0.74477
116.4,0.74448
116.5,0.74418
116.6,0.74389
116.7,0.7436
116.8,0.7433
116.9,0.74301
117,0.74272
117.1,0.74242
117.2,0.74213
117.3,0.74184
117.4,0.74154
117.5,0.74125
117.6,0.74096
117.7,0.74066
117.8,0.74037
117.9,0.74008
118,0.73978
118.1,0.73949
118.2,0.7392
118.3,0.7389
118.4,0.73861
118.5,0.73832
118.6,0.73803
118.7,0.73773
118.8,0.73744
118.9,0.73715
119,0.73685
119.1,0.73656
119.2,0.73627
119.3,0.73597
119.4,0.73568
119.5,0.73539
119.6,0.73509
119.7,0.7348
119.8,0.73451
119.9,0.73421
120,0.73392
