0,0.00031998,0.00031998,4e-05
0.1,0.00034405,0.0003456,4.7453e-05
0.2,0.00039274,0.00037597,6.5683e-05
0.3,0.00047863,0.00041145,0.00010032
0.4,0.0006156,0.00045283,0.00016166
0.5,0.00081993,0.00050047,0.00025998
0.6,0.0011097,0.00055513,0.00040809
0.7,0.0015052,0.00061754,0.00062021
0.8,0.0020286,0.00068798,0.00091253
0.9,0.0027043,0.00076744,0.001303
1,0.0035577,0.00085639,0.0018107
1.1,0.0046168,0.00095543,0.0024563
1.2,0.0059107,0.0010652,0.0032625
1.3,0.0074706,0.0011865,0.004253
1.4,0.0093292,0.0013202,0.0054532
1.5,0.01152,0.0014669,0.0068898
1.6,0.01408,0.0016271,0.0085907
1.7,0.017044,0.0018016,0.010586
1.8,0.020451,0.0019913,0.012905
1.9,0.024339,0.0021973,0.01558
2,0.02875,0.00242,0.018644
2.1,0.033723,0.0026603,0.022131
2.2,0.039302,0.0029188,0.026075
2.3,0.045527,0.0031966,0.030514
2.4,0.052442,0.003495,0.035482
2.5,0.060091,0.0038143,0.041019
2.6,0.068518,0.0041554,0.047161
2.7,0.077767,0.0045193,0.053949
2.8,0.08788,0.0049068,0.061421
2.9,0.098903,0.0053194,0.069619
3,0.11088,0.0057575,0.078581
3.1,0.12385,0.0062221,0.088349
3.2,0.13787,0.0067141,0.098965
3.3,0.15297,0.0072345,0.11047
3.4,0.16919,0.0077845,0.12291
3.5,0.18657,0.008365,0.13631
3.6,0.20517,0.008977,0.15073
3.7,0.225,0.0096215,0.16621
3.8,0.24612,0.0103,0.18278
3.9,0.26856,0.011012,0.20049
4,0.29235,0.011761,0.21938
4.1,0.31752,0.012545,0.23948
4.2,0.34411,0.013368,0.26084
4.3,0.37215,0.014229,0.2835
4.4,0.40166,0.015131,0.30749
4.5,0.43268,0.016073,0.33285
4.6,0.46521,0.017057,0.35962
4.7,0.49929,0.018085,0.38783
4.8,0.53493,0.019157,0.41751
4.9,0.57216,0.020274,0.44871
5,0.61098,0.021438,0.48144
5.1,0.6514,0.02265,0.51575
5.2,0.69345,0.02391,0.55166
5.3,0.73711,0.02522,0.5892
5.4,0.78241,0.026582,0.62839
5.5,0.82933,0.027996,0.66926
5.6,0.87789,0.029463,0.71183
5.7,0.92808,0.030985,0.75612
5.8,0.97989,0.032562,0.80216
5.9,1.0333,0.034197,0.84995
6,1.0884,0.035889,0.89953
6.1,1.145,0.037641,0.95089
6.2,1.2032,0.039454,1.004
6.3,1.263,0.041328,1.059
6.4,1.3243,0.043265,1.1158
6.5,1.3872,0.045266,1.1745
6.6,1.4515,0.047333,1.235
6.7,1.5174,0.049466,1.2973
6.8,1.5847,0.051667,1.3614
6.9,1.6534,0.053936,1.4274
7,1.7236,0.056276,1.4952
7.1,1.7951,0.058688,1.5648
7.2,1.868,0.061172,1.6363
7.3,1.9421,0.063729,1.7095
7.4,2.0175,0.066362,1.7846
7.5,2.0942,0.069071,1.8615
7.6,2.1721,0.071858,1.9401
7.7,2.2511,0.074723,2.0205
7.8,2.3313,0.077669,2.1027
7.9,2.4125,0.080695,2.1865
8,2.4948,0.083805,2.2721
8.1,2.578,0.086997,2.3593
8.2,2.6622,0.090274,2.4481
8.3,2.7473,0.093637,2.5386
8.4,2.8334,0.097087,2.6307
8.5,2.9203,0.10063,2.7244
8.6,3.0079,0.10425,2.8196
8.7,3.0964,0.10797,2.9164
8.8,3.1855,0.11179,3.0146
8.9,3.2752,0.11569,3.1142
9,3.3656,0.11969,3.2152
9.1,3.4565,0.12379,3.3176
9.2,3.5481,0.12798,3.4213
9.3,3.6401,0.13227,3.5263
9.4,3.7326,0.13667,3.6327
9.5,3.8255,0.14116,3.7402
9.6,3.9188,0.14575,3.8489
9.7,4.0124,0.15045,3.9588
9.8,4.1062,0.15526,4.0698
9.9,4.2004,0.16016,4.1818
10,4.2948,0.16518,4.2949
10.1,4.3894,0.1703,4.4089
10.2,4.4841,0.17553,4.5239
10.3,4.579,0.18088,4.6397
10.4,4.674,0.18633,4.7565
10.5,4.769,0.1919,4.8741
10.6,4.864,0.19758,4.9924
10.7,4.959,0.20337,5.1115
10.8,5.0542,0.20929,5.2313
10.9,5.1494,0.21532,5.3517
11,5.2446,0.22147,5.4728
11.1,5.3396,0.22774,5.5944
11.2,5.4344,0.23413,5.7166
11.3,5.5291,0.24065,5.8392
11.4,5.6235,0.24729,5.9623
11.5,5.7177,0.25405,6.0859
11.6,5.8116,0.26094,6.2098
11.7,5.9052,0.26795,6.334
11.8,5.9984,0.27509,6.4585
11.9,6.0912,0.28236,6.5834
12,6.1836,0.28976,6.7084
12.1,6.2755,0.29729,6.8337
12.2,6.3669,0.30495,6.9591
12.3,6.4584,0.31275,7.0846
12.4,6.5496,0.32068,7.2102
12.5,6.6404,0.32875,7.3359
12.6,6.7307,0.33696,7.4615
12.7,6.8206,0.3453,7.5872
12.8,6.9099,0.35378,7.7128
12.9,6.9987,0.3624,7.8384
13,7.0869,0.37117,7.9638
13.1,7.1745,0.38007,8.0891
13.2,7.2615,0.38912,8.2143
13.3,7.3479,0.39831,8.3392
13.4,7.4336,0.40765,8.4639
13.5,7.5185,0.41712,8.5884
13.6,7.6028,0.42675,8.7125
13.7,7.6863,0.43653,8.8363
13.8,7.7693,0.44645,8.9599
13.9,7.8519,0.45652,9.083
14,7.9339,0.46674,9.2058
14.1,8.0151,0.47712,9.3282
14.2,8.0956,0.48764,9.4502
14.3,8.1754,0.49833,9.5718
14.4,8.2544,0.50916,9.6929
14.5,8.3326,0.52015,9.8136
14.6,8.41,0.5313,9.9338
14.7,8.4866,0.5426,10.053
14.8,8.5624,0.55406,10.171
14.9,8.6373,0.56568,10.287
15,8.7113,0.57767,10.403
15.1,8.7844,0.59015,10.517
15.2,8.8567,0.60314,10.63
15.3,8.928,0.61674,10.741
15.4,8.9983,0.63103,10.851
15.5,9.0677,0.64591,10.96
15.6,9.1361,0.66156,11.067
15.7,9.2034,0.67807,11.173
15.8,9.2698,0.6955,11.276
15.9,9.3351,0.71369,11.379
16,9.3994,0.7327,11.48
16.1,9.4626,0.75257,11.58
16.2,9.5247,0.77331,11.678
16.3,9.5857,0.79491,11.774
16.4,9.6455,0.81736,11.869
16.5,9.7042,0.84065,11.962
16.6,9.7618,0.86475,12.053
16.7,9.8181,0.88963,12.143
16.8,9.8733,0.91541,12.23
16.9,9.9279,0.94203,12.315
17,9.9823,0.96947,12.399
17.1,10.036,0.99772,12.481
17.2,10.088,1.0268,12.562
17.3,10.14,1.0568,12.642
17.4,10.19,1.0876,12.72
17.5,10.24,1.1193,12.797
17.6,10.289,1.1519,12.872
17.7,10.336,1.1853,12.945
17.8,10.383,1.2197,13.018
17.9,10.429,1.2549,13.089
18,10.474,1.291,13.159
18.1,10.517,1.3279,13.227
18.2,10.56,1.3658,13.295
18.3,10.602,1.4046,13.36
18.4,10.643,1.4443,13.425
18.5,10.685,1.4848,13.488
18.6,10.725,1.5262,13.551
18.7,10.765,1.5686,13.612
18.8,10.804,1.6118,13.672
18.9,10.843,1.6559,13.732
19,10.88,1.701,13.79
19.1,10.917,1.7469,13.848
19.2,10.953,1.7936,13.905
19.3,10.989,1.8413,13.962
19.4,11.024,1.8898,14.018
19.5,11.059,1.9392,14.072
19.6,11.093,1.9895,14.125
19.7,11.127,2.0406,14.177
19.8,11.16,2.0927,14.229
19.9,11.192,2.1455,14.28
20,11.224,2.1992,14.33
20.1,11.256,2.2537,14.38
20.2,11.287,2.3091,14.429
20.3,11.317,2.3653,14.477
20.4,11.347,2.4224,14.525
20.5,11.377,2.4803,14.572
20.6,11.406,2.539,14.619
20.7,11.434,2.5984,14.664
20.8,11.463,2.6587,14.709
20.9,11.49,2.7198,14.754
21,11.518,2.7816,14.798
21.1,11.544,2.8442,14.841
21.2,11.571,2.9076,14.883
21.3,11.597,2.9717,14.925
21.4,11.622,3.0365,14.966
21.5,11.648,3.102,15.007
21.6,11.673,3.1682,15.047
21.7,11.697,3.2352,15.086
21.8,11.721,3.3028,15.125
21.9,11.745,3.3712,15.163
22,11.768,3.4402,15.201
22.1,11.791,3.5099,15.238
22.2,11.814,3.5803,15.275
22.3,11.836,3.6513,15.311
22.4,11.858,3.7231,15.347
22.5,11.88,3.7954,15.382
22.6,11.901,3.8684,15.416
22.7,11.922,3.942,15.45
