Time (min),wt,mko,tko
83.4,43.334,24.277,34.574
83.5,43.31,24.273,34.537
83.6,43.286,24.27,34.499
83.7,43.261,24.266,34.462
83.8,43.237,24.262,34.424
83.9,43.212,24.258,34.387
84,43.187,24.254,34.35
84.1,43.163,24.25,34.313
84.2,43.138,24.246,34.275
84.3,43.113,24.242,34.238
84.4,43.088,24.238,34.201
84.5,43.064,24.233,34.164
84.6,43.039,24.229,34.127
84.7,43.014,24.225,34.09
84.8,42.989,24.221,34.054
84.9,42.964,24.216,34.017
85,42.939,24.212,33.98
85.1,42.914,24.207,33.943
85.2,42.888,24.203,33.907
85.3,42.863,24.198,33.87
85.4,42.838,24.194,33.834
85.5,42.812,24.189,33.797
85.6,42.787,24.184,33.761
85.7,42.762,24.18,33.724
85.8,42.736,24.175,33.688
85.9,42.711,24.17,33.651
86,42.685,24.166,33.615
86.1,42.66,24.161,33.579
86.2,42.634,24.155,33.543
86.3,42.608,24.15,33.506
86.4,42.583,24.144,33.47
86.5,42.557,24.139,33.434
86.6,42.531,24.133,33.398
86.7,42.505,24.127,33.362
86.8,42.48,24.122,33.326
86.9,42.454,24.116,33.29
87,42.428,24.11,33.254
87.1,42.402,24.104,33.218
87.2,42.376,24.098,33.182
87.3,42.35,24.092,33.146
87.4,42.324,24.086,33.11
87.5,42.298,24.08,33.074
87.6,42.271,24.074,33.039
87.7,42.245,24.068,33.003
87.8,42.219,24.061,32.967
87.9,42.193,24.055,32.932
88,42.167,24.049,32.896
88.1,42.14,24.042,32.861
88.2,42.114,24.036,32.825
88.3,42.088,24.03,32.79
88.4,42.061,24.023,32.755
88.5,42.035,24.016,32.719
88.6,42.008,24.01,32.684
88.7,41.982,24.003,32.649
88.8,41.955,23.997,32.614
88.9,41.928,23.99,32.579
89,41.902,23.983,32.544
89.1,41.875,23.976,32.509
89.2,41.849,23.97,32.474
89.3,41.822,23.963,32.439
89.4,41.795,23.956,32.404
89.5,41.768,23.949,32.369
89.6,41.741,23.942,32.335
89.7,41.715,23.935,32.3
89.8,41.688,23.928,32.265
89.9,41.661,23.921,32.231
90,41.634,23.914,32.196
90.1,41.607,23.907,32.162
90.2,41.58,23.899,32.127
90.3,41.553,23.892,32.093
90.4,41.526,23.885,32.059
90.5,41.499,23.878,32.025
90.6,41.472,23.871,31.99
90.7,41.444,23.863,31.956
90.8,41.417,23.856,31.922
90.9,41.39,23.849,31.888
91,41.363,23.841,31.854
91.1,41.335,23.834,31.82
91.2,41.308,23.826,31.787
91.3,41.281,23.819,31.753
91.4,41.253,23.811,31.719
91.5,41.226,23.804,31.685
91.6,41.199,23.796,31.652
91.7,41.171,23.789,31.618
91.8,41.144,23.781,31.585
91.9,41.116,23.774,31.552
92,41.089,23.766,31.518
92.1,41.061,23.758,31.485
92.2,41.034,23.751,31.452
92.3,41.006,23.743,31.419
92.4,40.979,23.735,31.386
92.5,40.951,23.727,31.353
92.6,40.923,23.72,31.32
92.7,40.896,23.712,31.287
92.8,40.868,23.703,31.254
92.9,40.84,23.695,31.22
93,40.813,23.687,31.187
93.1,40.785,23.679,31.154
93.2,40.757,23.67,31.12
93.3,40.729,23.662,31.087
93.4,40.701,23.653,31.054
93.5,40.673,23.645,31.021
93.6,40.645,23.636,30.988
93.7,40.617,23.628,30.955
93.8,40.59,23.619,30.922
93.9,40.562,23.611,30.889
94,40.534,23.602,30.856
94.1,40.506,23.594,30.823
94.2,40.477,23.585,30.79
94.3,40.449,23.576,30.757
94.4,40.421,23.568,30.724
94.5,40.393,23.559,30.691
94.6,40.365,23.55,30.659
94.7,40.337,23.541,30.626
94.8,40.309,23.532,30.593
94.9,40.28,23.523,30.561
95,40.252,23.515,30.528
95.1,40.224,23.506,30.496
95.2,40.195,23.497,30.463
95.3,40.167,23.488,30.431
95.4,40.139,23.479,30.398
95.5,40.11,23.47,30.366
95.6,40.082,23.461,30.333
95.7,40.053,23.451,30.301
95.8,40.025,23.442,30.269
95.9,39.996,23.433,30.237
96,39.968,23.424,30.204
96.1,39.939,23.415,30.172
96.2,39.911,23.406,30.14
96.3,39.882,23.396,30.108
96.4,39.854,23.387,30.076
96.5,39.825,23.378,30.044
96.6,39.796,23.369,30.012
96.7,39.768,23.359,29.98
96.8,39.739,23.35,29.948
96.9,39.71,23.34,29.916
97,39.681,23.331,29.885
97.1,39.653,23.322,29.853
97.2,39.624,23.312,29.821
97.3,39.595,23.303,29.79
97.4,39.566,23.293,29.758
97.5,39.537,23.284,29.726
97.6,39.508,23.274,29.695
97.7,39.479,23.265,29.663
97.8,39.45,23.255,29.632
97.9,39.421,23.245,29.6
98,39.392,23.236,29.569
98.1,39.363,23.226,29.538
98.2,39.334,23.216,29.506
98.3,39.305,23.207,29.475
98.4,39.276,23.197,29.444
98.5,39.247,23.187,29.413
98.6,39.218,23.178,29.382
98.7,39.189,23.168,29.35
98.8,39.16,23.158,29.319
98.9,39.131,23.148,29.288
99,39.102,23.139,29.257
99.1,39.073,23.129,29.227
99.2,39.044,23.119,29.196
99.3,39.015,23.109,29.165
99.4,38.986,23.099,29.133
99.5,38.957,23.089,29.102
99.6,38.927,23.078,29.071
99.7,38.898,23.068,29.04
99.8,38.869,23.058,29.009
99.9,38.84,23.048,28.978
100,38.81,23.038,28.947
100.1,38.781,23.028,28.916
100.2,38.752,23.017,28.885
100.3,38.722,23.007,28.855
100.4,38.693,22.997,28.824
100.5,38.664,22.987,28.793
100.6,38.634,22.976,28.762
100.7,38.605,22.966,28.731
100.8,38.576,22.955,28.7
100.9,38.546,22.945,28.67
101,38.517,22.935,28.639
101.1,38.487,22.924,28.608
101.2,38.458,22.914,28.578
101.3,38.428,22.903,28.547
101.4,38.399,22.893,28.516
101.5,38.369,22.882,28.486
101.6,38.34,22.872,28.455
101.7,38.31,22.861,28.424
101.8,38.28,22.851,28.394
101.9,38.251,22.84,28.363
102,38.221,22.829,28.333
102.1,38.192,22.819,28.302
102.2,38.162,22.808,28.272
102.3,38.132,22.798,28.242
102.4,38.103,22.787,28.211
102.5,38.073,22.776,28.181
102.6,38.043,22.765,28.15
102.7,38.013,22.755,28.12
102.8,37.984,22.744,28.09
102.9,37.954,22.733,28.059
103,37.924,22.722,28.029
103.1,37.894,22.712,27.999
103.2,37.864,22.701,27.969
103.3,37.834,22.69,27.938
103.4,37.805,22.679,27.908
103.5,37.775,22.668,27.878
103.6,37.745,22.657,27.848
103.7,37.715,22.646,27.817
103.8,37.685,22.635,27.787
103.9,37.655,22.624,27.757
104,37.625,22.614,27.727
104.1,37.595,22.603,27.697
104.2,37.565,22.592,27.667
104.3,37.535,22.581,27.637
104.4,37.505,22.57,27.607
104.5,37.475,22.559,27.577
104.6,37.445,22.547,27.547
104.7,37.415,22.536,27.517
104.8,37.385,22.525,27.487
104.9,37.355,22.514,27.457
105,37.325,22.503,27.427
105.1,37.295,22.492,27.397
105.2,37.264,22.481,27.367
105.3,37.234,22.47,27.337
105.4,37.204,22.459,27.307
105.5,37.174,22.447,27.277
105.6,37.144,22.436,27.248
105.7,37.114,22.425,27.218
105.8,37.084,22.414,27.188
105.9,37.053,22.402,27.158
106,37.023,22.391,27.128
106.1,36.993,22.38,27.099
106.2,36.963,22.368,27.069
106.3,36.933,22.357,27.039
106.4,36.902,22.346,27.009
106.5,36.872,22.334,26.98
106.6,36.842,22.323,26.95
106.7,36.811,22.312,26.92
106.8,36.781,22.3,26.89
106.9,36.751,22.289,26.861
107,36.721,22.277,26.831
107.1,36.69,22.266,26.801
107.2,36.66,22.254,26.772
107.3,36.63,22.243,26.742
107.4,36.599,22.231,26.713
107.5,36.569,22.22,26.683
107.6,36.539,22.208,26.653
107.7,36.508,22.197,26.624
107.8,36.478,22.185,26.594
107.9,36.447,22.173,26.565
108,36.417,22.162,26.535
108.1,36.387,22.15,26.506
108.2,36.356,22.139,26.476
108.3,36.326,22.127,26.447
108.4,36.295,22.115,26.417
108.5,36.265,22.104,26.388
108.6,36.234,22.092,26.358
108.7,36.204,22.08,26.329
108.8,36.173,22.069,26.299
108.9,36.143,22.057,26.27
109,36.112,22.045,26.24
109.1,36.082,22.033,26.211
109.2,36.051,22.022,26.181
109.3,36.021,22.01,26.152
109.4,35.99,21.998,26.122
109.5,35.96,21.986,26.093
109.6,35.929,21.975,26.064
109.7,35.899,21.963,26.034
109.8,35.868,21.951,26.005
109.9,35.837,21.939,25.975
110,35.807,21.927,25.946
110.1,35.776,21.916,25.917
110.2,35.746,21.904,25.887
110.3,35.715,21.892,25.858
110.4,35.685,21.88,25.829
110.5,35.654,21.868,25.799
110.6,35.623,21.856,25.77
110.7,35.593,21.844,25.741
110.8,35.562,21.832,25.711
110.9,35.531,21.82,25.682
111,35.501,21.809,25.653
111.1,35.47,21.797,25.623
111.2,35.44,21.785,25.594
111.3,35.409,21.773,25.565
111.4,35.378,21.761,25.535
111.5,35.348,21.749,25.506
111.6,35.317,21.737,25.477
111.7,35.286,21.725,25.447
111.8,35.255,21.713,25.418
111.9,35.225,21.701,25.389
112,35.194,21.689,25.36
112.1,35.163,21.677,25.33
112.2,35.133,21.665,25.301
112.3,35.102,21.653,25.272
112.4,35.071,21.64,25.243
112.5,35.041,21.628,25.213
112.6,35.01,21.616,25.184
112.7,34.979,21.604,25.155
112.8,34.948,21.592,25.126
112.9,34.918,21.58,25.097
113,34.887,21.568,25.068
113.1,34.856,21.555,25.038
113.2,34.825,21.543,25.009
113.3,34.795,21.531,24.98
113.4,34.764,21.519,24.951
113.5,34.733,21.507,24.922
113.6,34.702,21.494,24.893
113.7,34.672,21.482,24.864
113.8,34.641,21.47,24.835
113.9,34.61,21.458,24.806
114,34.579,21.445,24.776
114.1,34.549,21.433,24.747
114.2,34.518,21.421,24.718
114.3,34.487,21.409,24.689
114.4,34.456,21.396,24.66
114.5,34.425,21.384,24.631
114.6,34.394,21.372,24.602
114.7,34.363,21.359,24.573
114.8,34.333,21.347,24.544
114.9,34.302,21.335,24.515
115,34.271,21.322,24.486
115.1,34.24,21.31,24.457
115.2,34.209,21.298,24.428
115.3,34.178,21.285,24.399
115.4,34.147,21.273,24.37
115.5,34.116,21.26,24.341
115.6,34.085,21.248,24.312
115.7,34.054,21.236,24.283
115.8,34.024,21.223,24.254
115.9,33.993,21.211,24.225
116,33.962,21.198,24.196
116.1,33.931,21.186,24.167
116.2,33.9,21.174,24.138
116.3,33.869,21.161,24.109
116.4,33.838,21.149,24.08
116.5,33.807,21.136,24.051
116.6,33.776,21.124,24.022
116.7,33.745,21.111,23.993
116.8,33.714,21.099,23.964
116.9,33.683,21.086,23.935
117,33.652,21.074,23.906
117.1,33.621,21.062,23.877
117.2,33.59,21.049,23.848
117.3,33.559,21.037,23.819
117.4,33.528,21.024,23.791
117.5,33.497,21.012,23.762
117.6,33.466,20.999,23.733
117.7,33.435,20.987,23.704
117.8,33.404,20.974,23.675
117.9,33.373,20.962,23.646
118,33.342,20.949,23.617
118.1,33.311,20.936,23.588
118.2,33.28,20.924,23.559
118.3,33.249,20.911,23.53
118.4,33.218,20.899,23.502
118.5,33.187,20.886,23.473
118.6,33.156,20.874,23.444
118.7,33.125,20.861,23.415
118.8,33.094,20.849,23.386
118.9,33.063,20.836,23.357
119,33.032,20.824,23.329
119.1,33.001,20.811,23.3
119.2,32.97,20.798,23.271
119.3,32.939,20.786,23.242
119.4,32.908,20.773,23.213
119.5,32.877,20.761,23.184
119.6,32.846,20.748,23.156
119.7,32.814,20.735,23.127
119.8,32.783,20.723,23.098
119.9,32.752,20.71,23.069
120,32.721,20.698,23.041
