Time (min),wt,mko,tko
66.8,1.4257,2.2722,0.97814
66.9,1.4252,2.2698,0.97773
67,1.4247,2.2673,0.97731
67.1,1.4242,2.265,0.97689
67.2,1.4238,2.2626,0.97647
67.3,1.4233,2.2603,0.97605
67.4,1.4228,2.258,0.97564
67.5,1.4223,2.2558,0.97523
67.6,1.4218,2.2536,0.97481
67.7,1.4214,2.2514,0.9744
67.8,1.4209,2.2493,0.97399
67.9,1.4204,2.2472,0.97357
68,1.4199,2.2451,0.97315
68.1,1.4195,2.2429,0.97274
68.2,1.419,2.2407,0.97232
68.3,1.4185,2.2386,0.9719
68.4,1.4181,2.2364,0.97148
68.5,1.4176,2.2343,0.97105
68.6,1.4172,2.2322,0.97063
68.7,1.4167,2.2301,0.97021
68.8,1.4163,2.228,0.96978
68.9,1.4158,2.226,0.96936
69,1.4154,2.224,0.96893
69.1,1.4149,2.222,0.96851
69.2,1.4145,2.22,0.96808
69.3,1.414,2.218,0.96765
69.4,1.4136,2.2161,0.96723
69.5,1.4132,2.2142,0.9668
69.6,1.4127,2.2123,0.96637
69.7,1.4123,2.2104,0.96594
69.8,1.4118,2.2086,0.96551
69.9,1.4114,2.2067,0.96509
70,1.4109,2.2049,0.96466
70.1,1.4105,2.2031,0.96423
70.2,1.41,2.2014,0.9638
70.3,1.4095,2.1996,0.96336
70.4,1.4091,2.1979,0.96293
70.5,1.4086,2.1962,0.9625
70.6,1.4082,2.1945,0.96207
70.7,1.4077,2.1928,0.96163
70.8,1.4073,2.1911,0.9612
70.9,1.4068,2.1895,0.96077
71,1.4064,2.1879,0.96034
71.1,1.4059,2.1863,0.9599
71.2,1.4054,2.1846,0.95947
71.3,1.405,2.183,0.95904
71.4,1.4045,2.1813,0.95861
71.5,1.4041,2.1796,0.95818
71.6,1.4036,2.178,0.95775
71.7,1.4032,2.1764,0.95732
71.8,1.4028,2.1748,0.95689
71.9,1.4023,2.1732,0.95646
72,1.4019,2.1716,0.95603
72.1,1.4014,2.17,0.9556
72.2,1.401,2.1684,0.95517
72.3,1.4005,2.1669,0.95475
72.4,1.4001,2.1653,0.95432
72.5,1.3996,2.1638,0.9539
72.6,1.3992,2.1623,0.95347
72.7,1.3988,2.1608,0.95305
72.8,1.3983,2.1593,0.95261
72.9,1.3979,2.1579,0.95217
73,1.3974,2.1564,0.95172
73.1,1.397,2.155,0.95128
73.2,1.3966,2.1535,0.95084
73.3,1.3961,2.1521,0.95039
73.4,1.3957,2.1507,0.94995
73.5,1.3953,2.1493,0.94951
73.6,1.3948,2.1479,0.94906
73.7,1.3944,2.1466,0.94862
73.8,1.394,2.1452,0.94817
73.9,1.3935,2.1439,0.94773
74,1.393,2.1425,0.94729
74.1,1.3926,2.1412,0.94684
74.2,1.3921,2.1399,0.9464
74.3,1.3917,2.1386,0.94596
74.4,1.3912,2.1374,0.94551
74.5,1.3908,2.136,0.94507
74.6,1.3903,2.1347,0.94463
74.7,1.3899,2.1334,0.94419
