Time (min),wt,mko,tko
23.1,0.10375,0.10251,0.012627
23.2,0.10429,0.10291,0.012686
23.3,0.10484,0.1033,0.012746
23.4,0.10539,0.1037,0.012805
23.5,0.10594,0.10409,0.012865
23.6,0.1065,0.10449,0.012925
23.7,0.10706,0.10488,0.012985
23.8,0.10762,0.10527,0.013045
23.9,0.10819,0.10566,0.013106
24,0.10876,0.10606,0.013167
24.1,0.10933,0.10645,0.013228
24.2,0.1099,0.10684,0.013289
24.3,0.11048,0.10723,0.013351
24.4,0.11106,0.10762,0.013412
24.5,0.11165,0.10801,0.013474
24.6,0.11223,0.1084,0.013536
24.7,0.11283,0.10879,0.013598
24.8,0.11342,0.10918,0.013661
24.9,0.11402,0.10957,0.013724
25,0.11462,0.10995,0.013787
25.1,0.11523,0.11034,0.01385
25.2,0.11584,0.11073,0.013914
25.3,0.11645,0.11112,0.013977
25.4,0.11706,0.1115,0.014041
25.5,0.11768,0.11189,0.014105
25.6,0.11831,0.11227,0.01417
25.7,0.11893,0.11266,0.014235
25.8,0.11956,0.11304,0.0143
25.9,0.1202,0.11343,0.014365
26,0.12084,0.11381,0.01443
26.1,0.12148,0.1142,0.014496
26.2,0.12212,0.11458,0.014562
26.3,0.12277,0.11496,0.014628
26.4,0.12343,0.11535,0.014695
26.5,0.12408,0.11573,0.014761
26.6,0.12474,0.11611,0.014828
26.7,0.12541,0.11649,0.014896
26.8,0.12608,0.11687,0.014963
26.9,0.12675,0.11725,0.015031
27,0.12743,0.11763,0.015099
27.1,0.12811,0.11801,0.015168
27.2,0.12879,0.11839,0.015236
27.3,0.12948,0.11877,0.015305
27.4,0.13018,0.11915,0.015374
27.5,0.13087,0.11953,0.015444
27.6,0.13157,0.11991,0.015514
27.7,0.13228,0.12029,0.015584
27.8,0.13299,0.12067,0.015654
27.9,0.1337,0.12105,0.015725
28,0.13442,0.12142,0.015796
28.1,0.13514,0.1218,0.015867
28.2,0.13587,0.12218,0.015938
28.3,0.1366,0.12255,0.01601
28.4,0.13734,0.12293,0.016082
28.5,0.13808,0.12331,0.016155
28.6,0.13882,0.12368,0.016227
28.7,0.13957,0.12406,0.0163
28.8,0.14033,0.12443,0.016374
28.9,0.14108,0.12481,0.016447
29,0.14185,0.12518,0.016521
29.1,0.14261,0.12556,0.016595
29.2,0.14338,0.12593,0.01667
29.3,0.14416,0.12631,0.016745
29.4,0.14494,0.12668,0.01682
29.5,0.14573,0.12705,0.016895
29.6,0.14652,0.12743,0.016971
29.7,0.14731,0.1278,0.017047
29.8,0.14811,0.12817,0.017124
29.9,0.14892,0.12854,0.0172
30,0.14973,0.12892,0.017277
30.1,0.15054,0.12929,0.017355
30.2,0.15136,0.12966,0.017432
30.3,0.15218,0.13003,0.017511
30.4,0.15301,0.1304,0.017589
30.5,0.15384,0.13077,0.017668
30.6,0.15468,0.13114,0.017747
30.7,0.15553,0.13151,0.017826
30.8,0.15637,0.13188,0.017906
30.9,0.15723,0.13225,0.017986
31,0.15808,0.13262,0.018066
31.1,0.15895,0.13299,0.018147
31.2,0.15982,0.13336,0.018228
31.3,0.16069,0.13373,0.018309
31.4,0.16157,0.1341,0.018391
31.5,0.16245,0.13447,0.018473
31.6,0.16334,0.13484,0.018555
31.7,0.16423,0.13521,0.018638
31.8,0.16513,0.13557,0.018721
31.9,0.16604,0.13594,0.018804
32,0.16694,0.13631,0.018888
32.1,0.16786,0.13668,0.018972
32.2,0.16878,0.13704,0.019057
32.3,0.1697,0.13741,0.019141
32.4,0.17063,0.13778,0.019226
32.5,0.17157,0.13815,0.019312
32.6,0.17251,0.13851,0.019398
32.7,0.17345,0.13888,0.019484
32.8,0.1744,0.13925,0.01957
32.9,0.17536,0.13961,0.019657
33,0.17632,0.13998,0.019745
33.1,0.17729,0.14034,0.019832
33.2,0.17826,0.14071,0.01992
33.3,0.17924,0.14107,0.020008
33.4,0.18022,0.14144,0.020097
33.5,0.18121,0.1418,0.020186
33.6,0.1822,0.14217,0.020275
33.7,0.1832,0.14253,0.020365
33.8,0.18421,0.1429,0.020455
33.9,0.18521,0.14326,0.020546
34,0.18623,0.14363,0.020636
34.1,0.18725,0.14399,0.020728
34.2,0.18828,0.14436,0.020819
34.3,0.18931,0.14472,0.020911
34.4,0.19034,0.14508,0.021003
34.5,0.19138,0.14545,0.021096
34.6,0.19243,0.14581,0.021189
34.7,0.19348,0.14617,0.021282
34.8,0.19454,0.14654,0.021376
34.9,0.1956,0.1469,0.02147
35,0.19667,0.14726,0.021564
35.1,0.19775,0.14763,0.021659
35.2,0.19883,0.14799,0.021754
35.3,0.19991,0.14835,0.021849
35.4,0.201,0.14871,0.021945
35.5,0.2021,0.14908,0.022041
35.6,0.2032,0.14944,0.022138
35.7,0.2043,0.1498,0.022234
35.8,0.20541,0.15016,0.022332
35.9,0.20653,0.15052,0.022429
36,0.20765,0.15088,0.022527
36.1,0.20878,0.15125,0.022625
36.2,0.20991,0.15161,0.022724
36.3,0.21105,0.15197,0.022823
36.4,0.21219,0.15233,0.022922
36.5,0.21334,0.15269,0.023022
36.6,0.21449,0.15305,0.023122
36.7,0.21565,0.15341,0.023222
36.8,0.21682,0.15377,0.023323
36.9,0.21799,0.15413,0.023424
37,0.21916,0.15449,0.023525
37.1,0.22034,0.15485,0.023627
37.2,0.22152,0.15521,0.023729
37.3,0.22271,0.15557,0.023832
37.4,0.22391,0.15593,0.023934
37.5,0.22511,0.15629,0.024037
37.6,0.22631,0.15665,0.024141
37.7,0.22752,0.15701,0.024245
37.8,0.22874,0.15736,0.024349
37.9,0.22996,0.15772,0.024453
38,0.23118,0.15808,0.024558
38.1,0.23242,0.15844,0.024663
38.2,0.23365,0.1588,0.024769
38.3,0.23489,0.15916,0.024874
38.4,0.23614,0.15951,0.02498
38.5,0.23739,0.15987,0.025087
38.6,0.23864,0.16023,0.025194
38.7,0.2399,0.16059,0.025301
38.8,0.24116,0.16094,0.025408
38.9,0.24243,0.1613,0.025516
39,0.24371,0.16166,0.025624
39.1,0.24499,0.16201,0.025732
39.2,0.24627,0.16237,0.025841
39.3,0.24756,0.16273,0.02595
39.4,0.24885,0.16308,0.026059
39.5,0.25015,0.16344,0.026169
39.6,0.25145,0.1638,0.026279
39.7,0.25276,0.16415,0.026389
39.8,0.25407,0.16451,0.0265
39.9,0.25539,0.16486,0.02661
40,0.25671,0.16522,0.026722
40.1,0.25803,0.16557,0.026833
40.2,0.25936,0.16593,0.026945
40.3,0.2607,0.16628,0.027057
40.4,0.26204,0.16664,0.027169
40.5,0.26338,0.16699,0.027282
40.6,0.26473,0.16735,0.027395
40.7,0.26608,0.1677,0.027508
40.8,0.26743,0.16805,0.027621
40.9,0.26879,0.16841,0.027735
41,0.27016,0.16876,0.027849
41.1,0.27153,0.16912,0.027963
41.2,0.2729,0.16947,0.028078
41.3,0.27428,0.16982,0.028193
41.4,0.27566,0.17017,0.028308
41.5,0.27704,0.17053,0.028423
41.6,0.27843,0.17088,0.028539
41.7,0.27983,0.17123,0.028655
41.8,0.28122,0.17158,0.028771
41.9,0.28262,0.17193,0.028888
42,0.28403,0.17229,0.029004
42.1,0.28544,0.17264,0.029121
42.2,0.28685,0.17299,0.029239
42.3,0.28827,0.17334,0.029356
42.4,0.28969,0.17369,0.029474
42.5,0.29111,0.17404,0.029592
42.6,0.29254,0.17439,0.02971
