Time (min),wt,mko,tko
54.1,0.98586,0.30281,0.41754
54.2,0.98453,0.30336,0.41701
54.3,0.98319,0.3039,0.41648
54.4,0.98183,0.30443,0.41595
54.5,0.98047,0.30496,0.41542
54.6,0.97909,0.30548,0.41489
54.7,0.9777,0.30599,0.41437
54.8,0.97631,0.30649,0.41384
54.9,0.9749,0.30699,0.41331
55,0.97348,0.30747,0.41279
55.1,0.97205,0.30795,0.41226
55.2,0.97061,0.30843,0.41174
55.3,0.96916,0.30889,0.41121
55.4,0.9677,0.30935,0.41068
55.5,0.96623,0.3098,0.41016
55.6,0.96475,0.31024,0.40963
55.7,0.96326,0.31067,0.4091
55.8,0.96176,0.31109,0.40857
55.9,0.96025,0.31152,0.40805
56,0.95873,0.31193,0.40752
56.1,0.95719,0.31234,0.407
56.2,0.95565,0.31274,0.40647
56.3,0.95411,0.31313,0.40595
56.4,0.95255,0.31351,0.40543
56.5,0.95098,0.31389,0.40491
56.6,0.9494,0.31426,0.40439
56.7,0.94782,0.31462,0.40387
56.8,0.94623,0.31497,0.40335
56.9,0.94463,0.31531,0.40284
57,0.94302,0.31565,0.40232
57.1,0.9414,0.31598,0.40181
57.2,0.93978,0.3163,0.40129
57.3,0.93814,0.31662,0.40078
57.4,0.9365,0.31692,0.40027
57.5,0.93485,0.31722,0.39977
57.6,0.9332,0.31751,0.39926
57.7,0.93154,0.31779,0.39875
57.8,0.92987,0.31807,0.39825
57.9,0.92819,0.31833,0.39775
58,0.92651,0.31859,0.39724
58.1,0.92482,0.31884,0.39674
58.2,0.92312,0.31908,0.39623
58.3,0.92141,0.31933,0.39573
58.4,0.9197,0.31958,0.39523
58.5,0.918,0.31982,0.39473
58.6,0.91634,0.32006,0.39423
58.7,0.91467,0.32029,0.39374
58.8,0.913,0.32052,0.39324
58.9,0.91133,0.32074,0.39275
59,0.90966,0.32095,0.39225
59.1,0.90798,0.32116,0.39176
59.2,0.9063,0.32136,0.39127
59.3,0.90463,0.32156,0.39079
59.4,0.90295,0.32175,0.3903
59.5,0.90127,0.32193,0.38981
59.6,0.89959,0.32211,0.38933
59.7,0.89791,0.32229,0.38885
59.8,0.89623,0.32245,0.38837
59.9,0.89455,0.32262,0.38789
60,0.89287,0.32277,0.38741
60.1,0.89119,0.32292,0.38694
60.2,0.88951,0.32307,0.38647
60.3,0.88784,0.32321,0.386
60.4,0.88616,0.32334,0.38553
60.5,0.88448,0.32347,0.38506
60.6,0.88281,0.3236,0.38459
60.7,0.88114,0.32372,0.38412
60.8,0.87947,0.32383,0.38365
60.9,0.8778,0.32394,0.38319
61,0.87614,0.32404,0.38272
61.1,0.87447,0.32414,0.38226
61.2,0.87281,0.32423,0.3818
61.3,0.87116,0.32431,0.38134
61.4,0.8695,0.3244,0.38089
61.5,0.86785,0.32447,0.38043
61.6,0.8662,0.32454,0.37998
61.7,0.86456,0.32461,0.37952
61.8,0.86292,0.32469,0.37907
61.9,0.86129,0.32477,0.37863
62,0.85966,0.32484,0.37818
62.1,0.85803,0.32491,0.37773
62.2,0.85641,0.32498,0.37729
62.3,0.85479,0.32505,0.37685
62.4,0.85318,0.32511,0.37641
62.5,0.85158,0.32517,0.37597
62.6,0.84998,0.32523,0.37553
62.7,0.84838,0.32529,0.3751
62.8,0.84679,0.32534,0.37466
62.9,0.84521,0.32539,0.37423
63,0.84364,0.32544,0.3738
63.1,0.84207,0.32548,0.37337
63.2,0.84049,0.32553,0.37294
63.3,0.83891,0.32557,0.37251
63.4,0.83733,0.32561,0.37208
63.5,0.83575,0.32564,0.37165
63.6,0.83419,0.32568,0.37123
63.7,0.83263,0.32571,0.37081
63.8,0.83107,0.32574,0.37039
63.9,0.82952,0.32577,0.36997
64,0.82798,0.3258,0.36955
64.1,0.82644,0.32583,0.36913
64.2,0.82491,0.32586,0.36872
64.3,0.82339,0.32588,0.3683
64.4,0.82188,0.3259,0.36789
64.5,0.82037,0.32593,0.36748
64.6,0.81887,0.32595,0.36707
64.7,0.81738,0.32597,0.36667
64.8,0.81589,0.32599,0.36626
64.9,0.81442,0.32601,0.36586
65,0.81295,0.32602,0.36545
65.1,0.81149,0.32604,0.36505
65.2,0.81004,0.32606,0.36466
65.3,0.80859,0.32606,0.36426
65.4,0.80716,0.32607,0.36386
65.5,0.80573,0.32607,0.36347
65.6,0.80432,0.32607,0.36308
65.7,0.80291,0.32608,0.36269
65.8,0.80151,0.32608,0.3623
65.9,0.80012,0.32608,0.36191
66,0.79875,0.32608,0.36153
66.1,0.79738,0.32607,0.36114
66.2,0.79602,0.32607,0.36076
66.3,0.79467,0.32607,0.36038
66.4,0.79333,0.32607,0.36
66.5,0.79201,0.32606,0.35962
66.6,0.79069,0.32606,0.35925
66.7,0.78939,0.32605,0.35888
66.8,0.78809,0.32605,0.35851
66.9,0.78681,0.32604,0.35814
67,0.78554,0.32603,0.35777
67.1,0.78428,0.32603,0.3574
67.2,0.78303,0.32602,0.35703
67.3,0.7818,0.32601,0.35667
67.4,0.78058,0.32601,0.3563
67.5,0.77937,0.326,0.35594
67.6,0.77817,0.32599,0.35557
67.7,0.77698,0.32599,0.35521
67.8,0.77581,0.32598,0.35485
67.9,0.77459,0.32597,0.35449
68,0.77337,0.32597,0.35414
68.1,0.77217,0.32596,0.35378
68.2,0.77097,0.32596,0.35343
68.3,0.76977,0.32595,0.35307
68.4,0.76859,0.32595,0.35272
68.5,0.76742,0.32595,0.35237
68.6,0.76625,0.32594,0.35203
68.7,0.76509,0.32593,0.35168
68.8,0.76393,0.32591,0.35133
68.9,0.76279,0.3259,0.35099
69,0.76165,0.32588,0.35065
69.1,0.76052,0.32586,0.35031
69.2,0.7594,0.32584,0.34997
69.3,0.75829,0.32582,0.34963
69.4,0.75719,0.3258,0.34929
69.5,0.75609,0.32578,0.34896
69.6,0.755,0.32576,0.34862
69.7,0.75392,0.32574,0.34829
69.8,0.75285,0.32572,0.34796
69.9,0.75178,0.3257,0.34763
70,0.75073,0.32568,0.3473
70.1,0.74968,0.32566,0.34697
70.2,0.74864,0.32564,0.34665
70.3,0.74761,0.32562,0.34632
70.4,0.74658,0.32559,0.346
70.5,0.74557,0.32557,0.34568
70.6,0.74456,0.32555,0.34536
70.7,0.74356,0.32553,0.34504
70.8,0.74257,0.32551,0.34473
70.9,0.74158,0.32549,0.34441
71,0.74061,0.32546,0.3441
71.1,0.73964,0.32544,0.34378
71.2,0.73868,0.32542,0.34347
71.3,0.73772,0.3254,0.34316
71.4,0.73675,0.32538,0.34285
71.5,0.73578,0.32535,0.34254
71.6,0.73482,0.32533,0.34223
71.7,0.73387,0.32531,0.34193
71.8,0.73292,0.32529,0.34162
71.9,0.73198,0.32527,0.34132
72,0.73104,0.32525,0.34101
72.1,0.73011,0.32523,0.34071
72.2,0.72918,0.3252,0.34041
72.3,0.72826,0.32517,0.34011
72.4,0.72734,0.32514,0.33981
72.5,0.72643,0.32512,0.33951
72.6,0.72552,0.32509,0.33922
72.7,0.72462,0.32506,0.33892
72.8,0.72373,0.32503,0.33863
72.9,0.72283,0.325,0.33834
73,0.72195,0.32497,0.33804
73.1,0.72107,0.32494,0.33775
73.2,0.72019,0.32491,0.33746
73.3,0.71932,0.32488,0.33718
73.4,0.71845,0.32484,0.33689
73.5,0.71759,0.32481,0.3366
73.6,0.71673,0.32478,0.33632
73.7,0.71588,0.32475,0.33604
73.8,0.71503,0.32472,0.33575
73.9,0.71419,0.32468,0.33547
74,0.71335,0.32465,0.33519
74.1,0.71251,0.32462,0.33491
