Time (min),wt,mko,tko
16,0.042468,0.010018,0.017034
16.1,0.043167,0.010057,0.017327
16.2,0.043875,0.010096,0.017623
16.3,0.044593,0.010137,0.017923
16.4,0.045319,0.010177,0.018227
16.5,0.046055,0.010219,0.018535
16.6,0.046799,0.010261,0.018847
16.7,0.047553,0.010304,0.019163
16.8,0.048317,0.010347,0.019483
16.9,0.049089,0.010391,0.019806
17,0.049871,0.010436,0.020134
17.1,0.050661,0.010481,0.020465
17.2,0.05146,0.010527,0.020801
17.3,0.052268,0.010574,0.02114
17.4,0.053086,0.010621,0.021483
17.5,0.053913,0.01067,0.021831
17.6,0.054749,0.010719,0.022182
17.7,0.055594,0.010768,0.022536
17.8,0.056449,0.010819,0.022894
17.9,0.057313,0.01087,0.023256
18,0.058186,0.010922,0.023621
18.1,0.059069,0.010974,0.023991
18.2,0.059961,0.011028,0.024364
18.3,0.060862,0.011082,0.024741
18.4,0.061773,0.011137,0.025122
18.5,0.062693,0.011193,0.025507
18.6,0.063621,0.011249,0.025896
18.7,0.064558,0.011307,0.026288
18.8,0.065504,0.011365,0.026685
18.9,0.06646,0.011424,0.027085
19,0.067425,0.011484,0.027489
19.1,0.068399,0.011545,0.027897
19.2,0.069382,0.011606,0.028309
19.3,0.070374,0.011669,0.028725
19.4,0.071376,0.011732,0.029145
19.5,0.072386,0.011797,0.029567
19.6,0.073406,0.011862,0.029993
19.7,0.074435,0.011928,0.030423
19.8,0.075474,0.011995,0.030856
19.9,0.076521,0.012064,0.031293
20,0.077576,0.012133,0.031733
20.1,0.07864,0.012203,0.032177
20.2,0.079713,0.012273,0.032625
20.3,0.080795,0.012345,0.033076
20.4,0.081886,0.012418,0.033531
20.5,0.082985,0.012492,0.033989
20.6,0.084094,0.012567,0.034451
20.7,0.085211,0.012643,0.034916
20.8,0.086337,0.01272,0.035386
20.9,0.087472,0.012799,0.035858
21,0.088615,0.012878,0.036334
21.1,0.089768,0.012958,0.036814
21.2,0.090929,0.01304,0.037297
21.3,0.092099,0.013122,0.037783
21.4,0.093277,0.013206,0.038272
21.5,0.094463,0.01329,0.038764
21.6,0.095658,0.013376,0.039259
21.7,0.096861,0.013463,0.039758
21.8,0.098073,0.013551,0.04026
21.9,0.099293,0.013641,0.040765
22,0.10052,0.013731,0.041273
22.1,0.10176,0.013823,0.041785
22.2,0.103,0.013916,0.042299
22.3,0.10426,0.01401,0.042817
22.4,0.10552,0.014105,0.043338
22.5,0.10679,0.014202,0.043862
22.6,0.10807,0.0143,0.044388
22.7,0.10936,0.014399,0.044918
22.8,0.11065,0.0145,0.045452
22.9,0.11195,0.014601,0.045988
23,0.11326,0.014705,0.046527
23.1,0.11458,0.014809,0.047068
23.2,0.11591,0.014915,0.047612
23.3,0.11725,0.015022,0.048159
23.4,0.11859,0.01513,0.048709
23.5,0.11994,0.01524,0.049262
23.6,0.1213,0.015351,0.049817
23.7,0.12267,0.015464,0.050375
23.8,0.12404,0.015578,0.050935
23.9,0.12543,0.015694,0.051499
24,0.12682,0.015811,0.052065
24.1,0.12822,0.015929,0.052633
24.2,0.12962,0.016049,0.053204
24.3,0.13104,0.01617,0.053778
24.4,0.13246,0.016293,0.054354
