Time (min),wt,mko,tko
83.1,373.74,100.38,277.6
83.2,374.59,100.7,278.25
83.3,375.45,101.02,278.89
83.4,376.3,101.35,279.53
83.5,377.16,101.67,280.17
83.6,378.01,101.99,280.81
83.7,378.87,102.31,281.46
83.8,379.72,102.63,282.1
83.9,380.57,102.95,282.74
84,381.43,103.28,283.38
84.1,382.28,103.6,284.02
84.2,383.13,103.92,284.66
84.3,383.98,104.24,285.3
84.4,384.83,104.56,285.94
84.5,385.68,104.89,286.57
84.6,386.53,105.21,287.21
84.7,387.38,105.53,287.85
84.8,388.23,105.85,288.49
84.9,389.07,106.17,289.13
85,389.92,106.49,289.76
85.1,390.77,106.81,290.4
85.2,391.61,107.14,291.04
85.3,392.46,107.46,291.68
85.4,393.3,107.78,292.31
85.5,394.15,108.1,292.95
85.6,394.99,108.42,293.58
85.7,395.84,108.74,294.22
85.8,396.68,109.06,294.85
85.9,397.52,109.38,295.49
86,398.36,109.7,296.12
86.1,399.2,110.03,296.76
86.2,400.05,110.35,297.39
86.3,400.89,110.67,298.02
86.4,401.73,110.99,298.66
86.5,402.56,111.31,299.29
86.6,403.4,111.63,299.92
86.7,404.24,111.95,300.55
86.8,405.08,112.27,301.18
86.9,405.91,112.59,301.82
87,406.75,112.91,302.45
87.1,407.59,113.23,303.08
87.2,408.42,113.55,303.71
87.3,409.26,113.87,304.34
87.4,410.09,114.19,304.97
87.5,410.92,114.51,305.6
87.6,411.76,114.83,306.23
87.7,412.59,115.15,306.85
87.8,413.42,115.47,307.48
87.9,414.25,115.79,308.11
88,415.08,116.11,308.74
88.1,415.91,116.43,309.37
88.2,416.74,116.75,309.99
88.3,417.57,117.07,310.62
88.4,418.4,117.39,311.25
88.5,419.22,117.71,311.87
88.6,420.05,118.02,312.5
88.7,420.88,118.34,313.12
88.8,421.7,118.66,313.75
88.9,422.53,118.98,314.37
89,423.35,119.3,314.99
89.1,424.17,119.62,315.62
89.2,425,119.94,316.24
89.3,425.82,120.26,316.86
89.4,426.64,120.57,317.49
89.5,427.46,120.89,318.11
89.6,428.28,121.21,318.73
89.7,429.1,121.53,319.35
89.8,429.92,121.85,319.97
89.9,430.74,122.16,320.59
90,431.56,122.48,321.21
90.1,432.37,122.8,321.83
90.2,433.19,123.12,322.45
90.3,434.01,123.43,323.07
90.4,434.82,123.75,323.69
90.5,435.64,124.07,324.31
90.6,436.45,124.39,324.93
90.7,437.26,124.7,325.54
90.8,438.08,125.02,326.16
90.9,438.89,125.34,326.78
91,439.7,125.65,327.39
91.1,440.51,125.97,328.01
91.2,441.32,126.29,328.63
91.3,442.13,126.6,329.24
91.4,442.94,126.92,329.86
91.5,443.75,127.23,330.47
91.6,444.55,127.55,331.08
91.7,445.36,127.87,331.7
91.8,446.17,128.18,332.31
91.9,446.97,128.5,332.92
92,447.78,128.81,333.54
92.1,448.58,129.13,334.15
92.2,449.38,129.44,334.76
92.3,450.19,129.76,335.37
92.4,450.99,130.07,335.98
92.5,451.79,130.39,336.59
92.6,452.59,130.7,337.2
92.7,453.39,131.02,337.81
92.8,454.19,131.33,338.42
92.9,454.99,131.65,339.03
93,455.79,131.96,339.64
93.1,456.58,132.28,340.25
93.2,457.38,132.59,340.85
93.3,458.17,132.9,341.46
93.4,458.97,133.22,342.07
93.5,459.76,133.53,342.67
93.6,460.56,133.85,343.28
93.7,461.35,134.16,343.88
93.8,462.14,134.47,344.49
93.9,462.93,134.79,345.09
94,463.72,135.1,345.7
94.1,464.51,135.41,346.3
94.2,465.3,135.72,346.9
94.3,466.09,136.04,347.51
94.4,466.88,136.35,348.11
94.5,467.67,136.66,348.71
94.6,468.45,136.97,349.31
94.7,469.24,137.29,349.91
94.8,470.02,137.6,350.51
94.9,470.81,137.91,351.11
95,471.59,138.22,351.71
95.1,472.37,138.53,352.31
95.2,473.16,138.84,352.91
95.3,473.94,139.16,353.51
95.4,474.72,139.47,354.11
95.5,475.5,139.78,354.71
95.6,476.28,140.09,355.3
95.7,477.06,140.4,355.9
95.8,477.83,140.71,356.5
95.9,478.61,141.02,357.09
96,479.39,141.33,357.69
96.1,480.16,141.64,358.28
96.2,480.94,141.95,358.88
96.3,481.71,142.26,359.47
96.4,482.48,142.57,360.06
96.5,483.26,142.88,360.66
96.6,484.03,143.19,361.25
96.7,484.8,143.5,361.84
96.8,485.57,143.81,362.43
96.9,486.34,144.12,363.03
97,487.11,144.43,363.62
97.1,487.88,144.73,364.21
97.2,488.65,145.04,364.8
97.3,489.41,145.35,365.39
97.4,490.18,145.66,365.97
97.5,490.94,145.97,366.56
97.6,491.71,146.28,367.15
97.7,492.47,146.58,367.74
97.8,493.23,146.89,368.33
97.9,494,147.2,368.91
98,494.76,147.51,369.5
98.1,495.52,147.81,370.09
98.2,496.28,148.12,370.67
98.3,497.04,148.43,371.26
98.4,497.8,148.73,371.84
98.5,498.55,149.04,372.42
98.6,499.31,149.35,373.01
98.7,500.07,149.65,373.59
98.8,500.82,149.96,374.17
98.9,501.58,150.27,374.76
99,502.33,150.57,375.34
99.1,503.08,150.88,375.92
99.2,503.84,151.18,376.5
99.3,504.59,151.49,377.08
99.4,505.34,151.79,377.66
99.5,506.09,152.1,378.24
99.6,506.84,152.4,378.82
99.7,507.59,152.71,379.4
99.8,508.33,153.01,379.97
99.9,509.08,153.32,380.55
100,509.83,153.62,381.13
100.1,510.57,153.92,381.7
100.2,511.32,154.23,382.28
100.3,512.06,154.53,382.86
100.4,512.8,154.84,383.43
100.5,513.54,155.14,384.01
100.6,514.29,155.44,384.58
100.7,515.03,155.75,385.15
100.8,515.77,156.05,385.73
100.9,516.51,156.35,386.3
101,517.24,156.65,386.87
101.1,517.98,156.96,387.44
101.2,518.72,157.26,388.01
101.3,519.45,157.56,388.58
101.4,520.19,157.86,389.15
101.5,520.92,158.16,389.72
101.6,521.66,158.47,390.29
101.7,522.39,158.77,390.86
101.8,523.12,159.07,391.43
101.9,523.85,159.37,392
102,524.59,159.67,392.57
102.1,525.31,159.97,393.13
102.2,526.04,160.27,393.7
102.3,526.77,160.57,394.27
102.4,527.5,160.87,394.83
102.5,528.23,161.17,395.4
102.6,528.95,161.47,395.96
102.7,529.68,161.77,396.52
102.8,530.4,162.07,397.09
102.9,531.12,162.37,397.65
103,531.85,162.67,398.21
103.1,532.57,162.97,398.78
103.2,533.29,163.27,399.34
103.3,534.01,163.57,399.9
103.4,534.73,163.86,400.46
103.5,535.45,164.16,401.02
103.6,536.17,164.46,401.58
103.7,536.88,164.76,402.14
103.8,537.6,165.06,402.7
103.9,538.32,165.35,403.26
104,539.03,165.65,403.81
104.1,539.74,165.95,404.37
104.2,540.46,166.25,404.93
104.3,541.17,166.54,405.48
104.4,541.88,166.84,406.04
104.5,542.59,167.14,406.59
104.6,543.3,167.43,407.15
104.7,544.01,167.73,407.7
104.8,544.72,168.03,408.26
104.9,545.43,168.32,408.81
105,546.13,168.62,409.36
105.1,546.84,168.91,409.91
105.2,547.54,169.21,410.47
105.3,548.25,169.5,411.02
105.4,548.95,169.8,411.57
105.5,549.65,170.09,412.12
105.6,550.36,170.39,412.67
105.7,551.06,170.68,413.22
105.8,551.76,170.98,413.77
105.9,552.46,171.27,414.31
106,553.15,171.56,414.86
106.1,553.85,171.86,415.41
106.2,554.55,172.15,415.96
106.3,555.25,172.45,416.5
106.4,555.94,172.74,417.05
106.5,556.64,173.03,417.59
106.6,557.33,173.32,418.14
106.7,558.02,173.62,418.68
106.8,558.71,173.91,419.23
106.9,559.41,174.2,419.77
107,560.1,174.49,420.31
107.1,560.79,174.79,420.86
107.2,561.47,175.08,421.4
107.3,562.16,175.37,421.94
107.4,562.85,175.66,422.48
107.5,563.54,175.95,423.02
107.6,564.22,176.24,423.56
107.7,564.91,176.53,424.1
107.8,565.59,176.82,424.64
107.9,566.27,177.11,425.17
108,566.95,177.4,425.71
108.1,567.64,177.69,426.25
108.2,568.32,177.98,426.79
108.3,569,178.27,427.32
108.4,569.68,178.56,427.86
108.5,570.35,178.85,428.39
108.6,571.03,179.14,428.93
108.7,571.71,179.43,429.46
108.8,572.38,179.72,430
108.9,573.06,180.01,430.53
109,573.73,180.3,431.06
109.1,574.4,180.59,431.59
109.2,575.08,180.87,432.13
109.3,575.75,181.16,432.66
109.4,576.42,181.45,433.19
109.5,577.09,181.74,433.72
109.6,577.76,182.02,434.25
109.7,578.43,182.31,434.78
109.8,579.09,182.6,435.3
109.9,579.76,182.88,435.83
110,580.43,183.17,436.36
110.1,581.09,183.46,436.89
110.2,581.76,183.74,437.41
110.3,582.42,184.03,437.94
110.4,583.08,184.31,438.47
110.5,583.74,184.6,438.99
110.6,584.4,184.89,439.52
110.7,585.06,185.17,440.04
110.8,585.72,185.46,440.56
110.9,586.38,185.74,441.09
111,587.04,186.03,441.61
111.1,587.69,186.31,442.13
111.2,588.35,186.59,442.65
111.3,589.01,186.88,443.17
111.4,589.66,187.16,443.69
111.5,590.31,187.45,444.21
111.6,590.97,187.73,444.73
111.7,591.62,188.01,445.25
111.8,592.27,188.3,445.77
111.9,592.92,188.58,446.29
112,593.57,188.86,446.81
112.1,594.21,189.14,447.32
112.2,594.86,189.43,447.84
112.3,595.51,189.71,448.35
112.4,596.15,189.99,448.87
112.5,596.8,190.27,449.38
112.6,597.44,190.55,449.9
112.7,598.09,190.84,450.41
112.8,598.73,191.12,450.93
112.9,599.37,191.4,451.44
113,600.01,191.68,451.95
113.1,600.65,191.96,452.46
113.2,601.29,192.24,452.97
113.3,601.93,192.52,453.48
113.4,602.57,192.8,453.99
113.5,603.2,193.08,454.5
113.6,603.84,193.36,455.01
113.7,604.47,193.64,455.52
113.8,605.11,193.92,456.03
113.9,605.74,194.2,456.54
114,606.37,194.48,457.04
114.1,607,194.75,457.55
114.2,607.63,195.03,458.06
114.3,608.26,195.31,458.56
114.4,608.89,195.59,459.07
114.5,609.52,195.87,459.57
114.6,610.15,196.14,460.08
114.7,610.77,196.42,460.58
114.8,611.4,196.7,461.08
114.9,612.02,196.98,461.58
115,612.65,197.25,462.09
115.1,613.27,197.53,462.59
115.2,613.89,197.81,463.09
115.3,614.51,198.08,463.59
115.4,615.14,198.36,464.09
115.5,615.76,198.63,464.59
115.6,616.37,198.91,465.09
115.7,616.99,199.19,465.58
115.8,617.61,199.46,466.08
115.9,618.23,199.74,466.58
116,618.84,200.01,467.08
116.1,619.46,200.29,467.57
116.2,620.07,200.56,468.07
116.3,620.68,200.83,468.56
116.4,621.29,201.11,469.06
116.5,621.91,201.38,469.55
116.6,622.52,201.66,470.05
116.7,623.13,201.93,470.54
116.8,623.73,202.2,471.03
116.9,624.34,202.48,471.52
117,624.95,202.75,472.01
117.1,625.56,203.02,472.51
117.2,626.16,203.3,473
117.3,626.77,203.57,473.49
117.4,627.37,203.84,473.97
117.5,627.97,204.11,474.46
117.6,628.58,204.38,474.95
117.7,629.18,204.65,475.44
117.8,629.78,204.93,475.93
117.9,630.38,205.2,476.41
118,630.98,205.47,476.9
118.1,631.58,205.74,477.39
118.2,632.17,206.01,477.87
118.3,632.77,206.28,478.36
118.4,633.37,206.55,478.84
118.5,633.96,206.82,479.32
118.6,634.56,207.09,479.81
118.7,635.15,207.36,480.29
118.8,635.74,207.63,480.77
118.9,636.33,207.9,481.25
119,636.92,208.17,481.73
119.1,637.51,208.44,482.21
119.2,638.1,208.71,482.7
119.3,638.69,208.97,483.17
119.4,639.28,209.24,483.65
119.5,639.87,209.51,484.13
119.6,640.45,209.78,484.61
119.7,641.04,210.05,485.09
119.8,641.62,210.31,485.57
119.9,642.21,210.58,486.04
120,642.79,210.85,486.52
120.1,643.37,211.11,486.99
120.2,643.96,211.38,487.47
120.3,644.54,211.65,487.94
120.4,645.12,211.91,488.42
120.5,645.7,212.18,488.89
120.6,646.27,212.45,489.37
120.7,646.85,212.71,489.84
120.8,647.43,212.98,490.31
120.9,648.01,213.24,490.78
121,648.58,213.51,491.26
121.1,649.16,213.77,491.73
121.2,649.73,214.04,492.2
121.3,650.3,214.3,492.67
121.4,650.88,214.57,493.14
121.5,651.45,214.83,493.61
121.6,652.02,215.09,494.07
121.7,652.59,215.36,494.54
121.8,653.16,215.62,495.01
121.9,653.73,215.88,495.48
122,654.29,216.15,495.94
122.1,654.86,216.41,496.41
122.2,655.43,216.67,496.88
122.3,655.99,216.94,497.34
122.4,656.56,217.2,497.81
122.5,657.12,217.46,498.27
122.6,657.69,217.72,498.74
122.7,658.25,217.99,499.2
122.8,658.81,218.25,499.66
122.9,659.37,218.51,500.12
123,659.93,218.77,500.59
123.1,660.49,219.03,501.05
123.2,661.05,219.29,501.51
123.3,661.61,219.55,501.97
123.4,662.17,219.81,502.43
123.5,662.72,220.07,502.89
123.6,663.28,220.33,503.35
123.7,663.84,220.59,503.81
123.8,664.39,220.85,504.27
123.9,664.94,221.11,504.73
124,665.5,221.37,505.18
124.1,666.05,221.63,505.64
124.2,666.6,221.89,506.1
124.3,667.15,222.15,506.56
124.4,667.71,222.41,507.01
124.5,668.26,222.67,507.47
124.6,668.8,222.93,507.92
124.7,669.35,223.19,508.38
124.8,669.9,223.44,508.83
124.9,670.45,223.7,509.29
125,671,223.96,509.74
125.1,671.54,224.22,510.19
125.2,672.09,224.48,510.65
125.3,672.63,224.73,511.1
125.4,673.18,224.99,511.55
125.5,673.72,225.25,512
125.6,674.26,225.5,512.45
125.7,674.81,225.76,512.9
125.8,675.35,226.02,513.35
125.9,675.89,226.27,513.8
126,676.43,226.53,514.25
126.1,676.97,226.79,514.7
126.2,677.51,227.04,515.15
126.3,678.05,227.3,515.6
126.4,678.59,227.55,516.05
126.5,679.12,227.81,516.5
126.6,679.66,228.07,516.94
126.7,680.2,228.32,517.39
126.8,680.73,228.58,517.84
126.9,681.27,228.83,518.28
127,681.8,229.09,518.73
127.1,682.34,229.34,519.17
127.2,682.87,229.59,519.62
127.3,683.4,229.85,520.06
127.4,683.94,230.1,520.51
127.5,684.47,230.36,520.95
127.6,685,230.61,521.39
127.7,685.53,230.86,521.83
127.8,686.06,231.12,522.28
127.9,686.59,231.37,522.72
128,687.12,231.62,523.16
128.1,687.65,231.88,523.6
128.2,688.18,232.13,524.04
128.3,688.7,232.38,524.48
128.4,689.23,232.64,524.92
128.5,689.76,232.89,525.36
128.6,690.28,233.14,525.8
128.7,690.81,233.39,526.24
128.8,691.33,233.65,526.68
128.9,691.86,233.9,527.12
129,692.38,234.15,527.56
129.1,692.91,234.4,528
129.2,693.43,234.65,528.43
129.3,693.95,234.9,528.87
129.4,694.47,235.15,529.31
129.5,695,235.41,529.74
129.6,695.52,235.66,530.18
129.7,696.04,235.91,530.61
129.8,696.56,236.16,531.05
129.9,697.08,236.41,531.48
130,697.6,236.66,531.92
130.1,698.12,236.91,532.35
130.2,698.63,237.16,532.79
130.3,699.15,237.41,533.22
130.4,699.67,237.66,533.65
130.5,700.19,237.91,534.09
130.6,700.7,238.16,534.52
130.7,701.22,238.41,534.95
130.8,701.73,238.66,535.38
130.9,702.25,238.91,535.82
131,702.76,239.15,536.25
131.1,703.28,239.4,536.68
131.2,703.79,239.65,537.11
131.3,704.3,239.9,537.54
131.4,704.82,240.15,537.97
131.5,705.33,240.4,538.4
131.6,705.84,240.65,538.83
131.7,706.35,240.89,539.26
131.8,706.86,241.14,539.69
131.9,707.37,241.39,540.11
132,707.88,241.64,540.54
132.1,708.39,241.89,540.97
132.2,708.9,242.13,541.4
132.3,709.41,242.38,541.82
132.4,709.92,242.63,542.25
132.5,710.43,242.87,542.68
132.6,710.94,243.12,543.1
132.7,711.44,243.37,543.53
132.8,711.95,243.61,543.96
132.9,712.46,243.86,544.38
133,712.96,244.11,544.81
133.1,713.47,244.35,545.23
133.2,713.97,244.6,545.66
133.3,714.48,244.85,546.08
133.4,714.98,245.09,546.51
133.5,715.49,245.34,546.93
133.6,715.99,245.58,547.35
133.7,716.49,245.83,547.78
133.8,717,246.08,548.2
133.9,717.5,246.32,548.62
134,718,246.57,549.04
134.1,718.5,246.81,549.47
134.2,719,247.06,549.89
134.3,719.51,247.3,550.31
134.4,720.01,247.55,550.73
134.5,720.51,247.79,551.15
134.6,721.01,248.04,551.57
134.7,721.51,248.28,551.99
134.8,722.01,248.53,552.41
134.9,722.5,248.77,552.83
135,723,249.01,553.25
135.1,723.5,249.26,553.67
135.2,724,249.5,554.09
135.3,724.5,249.75,554.51
135.4,724.99,249.99,554.93
135.5,725.49,250.23,555.35
135.6,725.99,250.48,555.76
135.7,726.48,250.72,556.18
135.8,726.98,250.96,556.6
135.9,727.48,251.21,557.02
136,727.97,251.45,557.43
136.1,728.47,251.69,557.85
136.2,728.96,251.94,558.27
136.3,729.46,252.18,558.68
136.4,729.95,252.42,559.1
136.5,730.44,252.66,559.51
136.6,730.94,252.91,559.93
136.7,731.43,253.15,560.34
136.8,731.92,253.39,560.76
136.9,732.42,253.63,561.17
137,732.91,253.88,561.59
137.1,733.4,254.12,562
137.2,733.89,254.36,562.41
137.3,734.38,254.6,562.83
137.4,734.88,254.84,563.24
137.5,735.37,255.08,563.65
137.6,735.86,255.33,564.07
137.7,736.35,255.57,564.48
137.8,736.84,255.81,564.89
137.9,737.33,256.05,565.3
138,737.82,256.29,565.71
138.1,738.31,256.53,566.12
138.2,738.79,256.77,566.54
138.3,739.28,257.01,566.95
138.4,739.77,257.25,567.36
138.5,740.26,257.49,567.77
138.6,740.75,257.74,568.18
138.7,741.23,257.98,568.59
138.8,741.72,258.22,569
138.9,742.21,258.46,569.41
139,742.69,258.7,569.82
139.1,743.18,258.94,570.23
139.2,743.67,259.18,570.63
139.3,744.15,259.42,571.04
139.4,744.64,259.66,571.45
139.5,745.12,259.9,571.86
139.6,745.61,260.13,572.27
139.7,746.09,260.37,572.68
139.8,746.58,260.61,573.08
139.9,747.06,260.85,573.49
140,747.55,261.09,573.9
140.1,748.03,261.33,574.3
140.2,748.51,261.57,574.71
140.3,749,261.81,575.12
140.4,749.48,262.05,575.52
140.5,749.96,262.29,575.93
140.6,750.44,262.52,576.33
140.7,750.93,262.76,576.74
140.8,751.41,263,577.14
140.9,751.89,263.24,577.55
141,752.37,263.48,577.95
141.1,752.85,263.72,578.36
141.2,753.33,263.95,578.76
141.3,753.82,264.19,579.17
141.4,754.3,264.43,579.57
141.5,754.78,264.67,579.97
141.6,755.26,264.9,580.38
141.7,755.74,265.14,580.78
141.8,756.22,265.38,581.18
141.9,756.7,265.62,581.59
142,757.17,265.85,581.99
142.1,757.65,266.09,582.39
142.2,758.13,266.33,582.79
142.3,758.61,266.57,583.2
142.4,759.09,266.8,583.6
142.5,759.57,267.04,584
142.6,760.05,267.28,584.4
142.7,760.52,267.51,584.8
142.8,761,267.75,585.2
142.9,761.48,267.99,585.6
143,761.95,268.22,586
143.1,762.43,268.46,586.4
143.2,762.91,268.69,586.8
143.3,763.38,268.93,587.2
143.4,763.86,269.17,587.6
143.5,764.34,269.4,588
143.6,764.81,269.64,588.4
143.7,765.29,269.87,588.8
143.8,765.76,270.11,589.2
143.9,766.24,270.35,589.6
144,766.71,270.58,590
144.1,767.19,270.82,590.39
144.2,767.66,271.05,590.79
144.3,768.13,271.29,591.19
144.4,768.61,271.52,591.59
144.5,769.08,271.76,591.98
144.6,769.55,271.99,592.38
144.7,770.03,272.23,592.78
144.8,770.5,272.46,593.17
144.9,770.97,272.7,593.57
145,771.45,272.93,593.97
145.1,771.92,273.16,594.36
145.2,772.39,273.4,594.76
145.3,772.86,273.63,595.15
145.4,773.34,273.87,595.55
145.5,773.81,274.1,595.95
145.6,774.28,274.34,596.34
145.7,774.75,274.57,596.74
145.8,775.22,274.8,597.13
145.9,775.69,275.04,597.52
146,776.16,275.27,597.92
146.1,776.63,275.51,598.31
146.2,777.1,275.74,598.71
146.3,777.57,275.97,599.1
146.4,778.04,276.21,599.49
146.5,778.51,276.44,599.89
146.6,778.98,276.67,600.28
146.7,779.45,276.91,600.67
146.8,779.92,277.14,601.07
146.9,780.39,277.37,601.46
147,780.86,277.6,601.85
147.1,781.33,277.84,602.24
147.2,781.8,278.07,602.64
147.3,782.26,278.3,603.03
147.4,782.73,278.53,603.42
147.5,783.2,278.77,603.81
147.6,783.67,279,604.2
147.7,784.13,279.23,604.59
147.8,784.6,279.46,604.98
147.9,785.07,279.7,605.37
148,785.54,279.93,605.76
148.1,786,280.16,606.15
148.2,786.47,280.39,606.54
148.3,786.94,280.62,606.93
148.4,787.4,280.85,607.32
148.5,787.87,281.09,607.71
148.6,788.33,281.32,608.1
148.7,788.8,281.55,608.49
148.8,789.26,281.78,608.88
148.9,789.73,282.01,609.27
149,790.19,282.24,609.66
149.1,790.66,282.47,610.05
149.2,791.12,282.71,610.43
149.3,791.59,282.94,610.82
149.4,792.05,283.17,611.21
149.5,792.52,283.4,611.6
149.6,792.98,283.63,611.98
149.7,793.44,283.86,612.37
149.8,793.91,284.09,612.76
149.9,794.37,284.32,613.15
150,794.84,284.55,613.53
150.1,795.3,284.78,613.92
150.2,795.76,285.01,614.3
150.3,796.22,285.24,614.69
150.4,796.69,285.47,615.08
150.5,797.15,285.7,615.46
150.6,797.61,285.93,615.85
150.7,798.07,286.16,616.23
150.8,798.54,286.39,616.62
150.9,799,286.62,617
151,799.46,286.85,617.39
151.1,799.92,287.08,617.77
151.2,800.38,287.31,618.16
151.3,800.84,287.54,618.54
151.4,801.3,287.77,618.92
151.5,801.76,287.99,619.31
151.6,802.22,288.22,619.69
151.7,802.68,288.45,620.08
151.8,803.15,288.68,620.46
151.9,803.61,288.91,620.84
152,804.07,289.14,621.23
152.1,804.52,289.37,621.61
152.2,804.98,289.6,621.99
152.3,805.44,289.82,622.37
152.4,805.9,290.05,622.76
152.5,806.36,290.28,623.14
152.6,806.82,290.51,623.52
152.7,807.28,290.74,623.9
152.8,807.74,290.97,624.28
152.9,808.2,291.19,624.66
153,808.65,291.42,625.04
153.1,809.11,291.65,625.43
153.2,809.57,291.88,625.81
153.3,810.03,292.1,626.19
153.4,810.49,292.33,626.57
153.5,810.94,292.56,626.95
153.6,811.4,292.79,627.33
153.7,811.86,293.01,627.71
153.8,812.32,293.24,628.09
153.9,812.77,293.47,628.47
154,813.23,293.69,628.85
154.1,813.68,293.92,629.23
154.2,814.14,294.15,629.6
154.3,814.6,294.37,629.98
154.4,815.05,294.6,630.36
154.5,815.51,294.83,630.74
154.6,815.97,295.05,631.12
154.7,816.42,295.28,631.5
154.8,816.88,295.51,631.87
154.9,817.33,295.73,632.25
155,817.79,295.96,632.63
155.1,818.24,296.19,633.01
155.2,818.7,296.41,633.38
155.3,819.15,296.64,633.76
155.4,819.61,296.86,634.14
155.5,820.06,297.09,634.51
155.6,820.51,297.31,634.89
155.7,820.97,297.54,635.27
155.8,821.42,297.77,635.64
155.9,821.88,297.99,636.02
156,822.33,298.22,636.4
156.1,822.78,298.44,636.77
156.2,823.24,298.67,637.15
156.3,823.69,298.89,637.52
156.4,824.14,299.12,637.9
156.5,824.59,299.34,638.27
156.6,825.05,299.57,638.65
156.7,825.5,299.79,639.02
156.8,825.95,300.02,639.4
156.9,826.4,300.24,639.77
157,826.86,300.47,640.14
157.1,827.31,300.69,640.52
157.2,827.76,300.91,640.89
157.3,828.21,301.14,641.26
157.4,828.66,301.36,641.64
157.5,829.11,301.59,642.01
157.6,829.56,301.81,642.38
157.7,830.02,302.04,642.76
157.8,830.47,302.26,643.13
157.9,830.92,302.48,643.5
158,831.37,302.71,643.87
158.1,831.82,302.93,644.25
158.2,832.27,303.15,644.62
158.3,832.72,303.38,644.99
158.4,833.17,303.6,645.36
158.5,833.62,303.82,645.73
158.6,834.07,304.05,646.1
158.7,834.52,304.27,646.48
158.8,834.97,304.49,646.85
158.9,835.42,304.72,647.22
159,835.86,304.94,647.59
159.1,836.31,305.16,647.96
159.2,836.76,305.38,648.33
159.3,837.21,305.61,648.7
159.4,837.66,305.83,649.07
159.5,838.11,306.05,649.44
159.6,838.56,306.27,649.81
159.7,839,306.5,650.18
159.8,839.45,306.72,650.55
159.9,839.9,306.94,650.91
160,840.35,307.16,651.28
160.1,840.79,307.39,651.65
160.2,841.24,307.61,652.02
160.3,841.69,307.83,652.39
160.4,842.14,308.05,652.76
160.5,842.58,308.27,653.13
160.6,843.03,308.49,653.49
160.7,843.48,308.72,653.86
160.8,843.92,308.94,654.23
160.9,844.37,309.16,654.6
161,844.82,309.38,654.96
161.1,845.26,309.6,655.33
161.2,845.71,309.82,655.7
161.3,846.15,310.04,656.06
161.4,846.6,310.26,656.43
161.5,847.04,310.49,656.8
161.6,847.49,310.71,657.16
161.7,847.93,310.93,657.53
161.8,848.38,311.15,657.89
161.9,848.82,311.37,658.26
162,849.27,311.59,658.62
162.1,849.71,311.81,658.99
162.2,850.16,312.03,659.35
162.3,850.6,312.25,659.72
162.4,851.05,312.47,660.08
162.5,851.49,312.69,660.45
162.6,851.94,312.91,660.81
162.7,852.38,313.13,661.18
162.8,852.82,313.35,661.54
162.9,853.27,313.57,661.91
163,853.71,313.79,662.27
163.1,854.15,314.01,662.63
163.2,854.6,314.23,663
163.3,855.04,314.45,663.36
163.4,855.48,314.67,663.72
163.5,855.92,314.89,664.09
163.6,856.37,315.1,664.45
163.7,856.81,315.32,664.81
163.8,857.25,315.54,665.17
163.9,857.69,315.76,665.54
164,858.14,315.98,665.9
164.1,858.58,316.2,666.26
164.2,859.02,316.42,666.62
164.3,859.46,316.64,666.98
164.4,859.9,316.85,667.34
164.5,860.34,317.07,667.7
164.6,860.79,317.29,668.07
164.7,861.23,317.51,668.43
164.8,861.67,317.73,668.79
164.9,862.11,317.95,669.15
165,862.55,318.16,669.51
165.1,862.99,318.38,669.87
165.2,863.43,318.6,670.23
165.3,863.87,318.82,670.59
165.4,864.31,319.03,670.95
165.5,864.75,319.25,671.31
165.6,865.19,319.47,671.67
165.7,865.63,319.69,672.03
165.8,866.07,319.9,672.39
165.9,866.51,320.12,672.74
166,866.95,320.34,673.1
166.1,867.39,320.56,673.46
166.2,867.83,320.77,673.82
166.3,868.27,320.99,674.18
166.4,868.7,321.21,674.54
166.5,869.14,321.42,674.89
166.6,869.58,321.64,675.25
166.7,870.02,321.86,675.61
166.8,870.46,322.07,675.97
166.9,870.9,322.29,676.32
167,871.33,322.51,676.68
167.1,871.77,322.72,677.04
167.2,872.21,322.94,677.39
167.3,872.65,323.15,677.75
167.4,873.08,323.37,678.11
167.5,873.52,323.59,678.46
167.6,873.96,323.8,678.82
167.7,874.4,324.02,679.17
167.8,874.83,324.23,679.53
167.9,875.27,324.45,679.89
168,875.71,324.66,680.24
168.1,876.14,324.88,680.6
168.2,876.58,325.1,680.95
168.3,877.02,325.31,681.31
168.4,877.45,325.53,681.66
168.5,877.89,325.74,682.01
168.6,878.32,325.96,682.37
168.7,878.76,326.17,682.72
168.8,879.2,326.39,683.08
168.9,879.63,326.6,683.43
169,880.07,326.82,683.78
169.1,880.5,327.03,684.14
169.2,880.94,327.24,684.49
169.3,881.37,327.46,684.84
169.4,881.81,327.67,685.2
169.5,882.24,327.89,685.55
169.6,882.68,328.1,685.9
169.7,883.11,328.32,686.26
169.8,883.54,328.53,686.61
169.9,883.98,328.74,686.96
170,884.41,328.96,687.31
170.1,884.85,329.17,687.66
170.2,885.28,329.39,688.02
170.3,885.71,329.6,688.37
170.4,886.15,329.81,688.72
170.5,886.58,330.03,689.07
170.6,887.01,330.24,689.42
170.7,887.45,330.45,689.77
170.8,887.88,330.67,690.12
170.9,888.31,330.88,690.47
171,888.75,331.09,690.82
171.1,889.18,331.31,691.17
171.2,889.61,331.52,691.52
171.3,890.04,331.73,691.87
171.4,890.48,331.94,692.22
171.5,890.91,332.16,692.57
171.6,891.34,332.37,692.92
171.7,891.77,332.58,693.27
171.8,892.2,332.79,693.62
171.9,892.64,333.01,693.97
